id,scenario_id,production_line,plant,ref_date,rate,sku_size_shape
87,200,EXT_L3,Extrema,2026-12-12 06:00:00.000,1896,9.1 Oz Sleek
88,200,EXT_L3,Extrema,2026-12-13 06:00:00.000,1885,9.1 Oz Sleek
89,200,EXT_L3,Extrema,2026-12-14 06:00:00.000,1917,9.1 Oz Sleek
90,200,EXT_L3,Extrema,2026-12-15 06:00:00.000,1873,9.1 Oz Sleek
91,200,TRE_L1,Tres Rios,2026-12-01 06:00:00.000,2076,9.1 Oz Sleek
92,200,TRE_L1,Tres Rios,2026-12-02 06:00:00.000,2092,9.1 Oz Sleek
93,200,TRE_L1,Tres Rios,2026-12-03 06:00:00.000,2128,9.1 Oz Sleek
94,200,TRE_L1,Tres Rios,2026-12-04 06:00:00.000,2047,9.1 Oz Sleek
95,200,TRE_L1,Tres Rios,2026-12-05 06:00:00.000,2056,9.1 Oz Sleek
96,200,TRE_L1,Tres Rios,2026-12-06 06:00:00.000,2088,9.1 Oz Sleek
97,200,TRE_L1,Tres Rios,2026-12-07 06:00:00.000,2031,9.1 Oz Sleek
98,200,TRE_L1,Tres Rios,2026-12-08 06:00:00.000,2062,9.1 Oz Sleek
99,200,TRE_L1,Tres Rios,2026-12-09 06:00:00.000,2111,9.1 Oz Sleek
100,200,TRE_L1,Tres Rios,2026-12-10 06:00:00.000,2119,9.1 Oz Sleek
101,200,TRE_L1,Tres Rios,2026-12-11 06:00:00.000,2080,9.1 Oz Sleek
102,200,TRE_L1,Tres Rios,2026-12-12 06:00:00.000,2066,9.1 Oz Sleek
103,200,TRE_L1,Tres Rios,2026-12-13 06:00:00.000,2093,9.1 Oz Sleek
104,200,TRE_L1,Tres Rios,2026-12-14 06:00:00.000,2120,9.1 Oz Sleek
105,200,TRE_L1,Tres Rios,2026-12-15 06:00:00.000,2093,9.1 Oz Sleek
106,200,TRE_L2,Tres Rios,2026-12-01 06:00:00.000,1819,9.1 Oz Sleek
107,200,TRE_L2,Tres Rios,2026-12-02 06:00:00.000,1847,9.1 Oz Sleek
108,200,TRE_L2,Tres Rios,2026-12-03 06:00:00.000,1824,9.1 Oz Sleek
109,200,TRE_L2,Tres Rios,2026-12-04 06:00:00.000,1834,9.1 Oz Sleek
110,200,TRE_L2,Tres Rios,2026-12-05 06:00:00.000,1803,9.1 Oz Sleek
111,200,TRE_L2,Tres Rios,2026-12-06 06:00:00.000,1798,9.1 Oz Sleek
112,200,TRE_L2,Tres Rios,2026-12-07 06:00:00.000,1830,9.1 Oz Sleek
113,200,TRE_L2,Tres Rios,2026-12-08 06:00:00.000,1842,9.1 Oz Sleek
114,200,TRE_L2,Tres Rios,2026-12-09 06:00:00.000,1851,9.1 Oz Sleek
115,200,TRE_L2,Tres Rios,2026-12-10 06:00:00.000,1859,9.1 Oz Sleek
116,200,TRE_L2,Tres Rios,2026-12-11 06:00:00.000,1883,9.1 Oz Sleek
117,200,TRE_L2,Tres Rios,2026-12-12 06:00:00.000,1816,9.1 Oz Sleek
118,200,TRE_L2,Tres Rios,2026-12-13 06:00:00.000,1850,9.1 Oz Sleek
119,200,TRE_L2,Tres Rios,2026-12-14 06:00:00.000,1874,9.1 Oz Sleek
120,200,TRE_L2,Tres Rios,2026-12-15 06:00:00.000,1851,9.1 Oz Sleek
121,200,TRE_L3,Tres Rios,2026-12-01 06:00:00.000,1992,9.1 Oz Sleek
122,200,TRE_L3,Tres Rios,2026-12-02 06:00:00.000,2032,9.1 Oz Sleek
123,200,TRE_L3,Tres Rios,2026-12-03 06:00:00.000,1970,9.1 Oz Sleek
124,200,TRE_L3,Tres Rios,2026-12-04 06:00:00.000,1972,9.1 Oz Sleek
125,200,TRE_L3,Tres Rios,2026-12-05 06:00:00.000,2020,9.1 Oz Sleek
126,200,TRE_L3,Tres Rios,2026-12-06 06:00:00.000,1963,9.1 Oz Sleek
127,200,TRE_L3,Tres Rios,2026-12-07 06:00:00.000,1997,9.1 Oz Sleek
128,200,TRE_L3,Tres Rios,2026-12-08 06:00:00.000,1961,9.1 Oz Sleek
129,200,TRE_L3,Tres Rios,2026-12-09 06:00:00.000,1978,9.1 Oz Sleek
130,200,TRE_L3,Tres Rios,2026-12-10 06:00:00.000,2004,9.1 Oz Sleek
131,200,TRE_L3,Tres Rios,2026-12-11 06:00:00.000,1982,9.1 Oz Sleek
132,200,TRE_L3,Tres Rios,2026-12-12 06:00:00.000,1990,9.1 Oz Sleek
133,200,TRE_L3,Tres Rios,2026-12-13 06:00:00.000,2011,9.1 Oz Sleek
134,200,TRE_L3,Tres Rios,2026-12-14 06:00:00.000,1958,9.1 Oz Sleek
135,200,TRE_L3,Tres Rios,2026-12-15 06:00:00.000,1975,9.1 Oz Sleek
136,200,ALA_L1,Alagoinhas,2026-12-01 06:00:00.000,2510,9.1 Oz Sleek
137,200,ALA_L1,Alagoinhas,2026-12-02 06:00:00.000,2491,9.1 Oz Sleek
138,200,ALA_L1,Alagoinhas,2026-12-03 06:00:00.000,2458,9.1 Oz Sleek
139,200,ALA_L1,Alagoinhas,2026-12-04 06:00:00.000,2517,9.1 Oz Sleek
140,200,ALA_L1,Alagoinhas,2026-12-05 06:00:00.000,2444,9.1 Oz Sleek
141,200,ALA_L1,Alagoinhas,2026-12-06 06:00:00.000,2440,9.1 Oz Sleek
142,200,ALA_L1,Alagoinhas,2026-12-07 06:00:00.000,2476,9.1 Oz Sleek
143,200,ALA_L1,Alagoinhas,2026-12-08 06:00:00.000,2451,9.1 Oz Sleek
144,200,ALA_L1,Alagoinhas,2026-12-09 06:00:00.000,2472,9.1 Oz Sleek
145,200,ALA_L1,Alagoinhas,2026-12-10 06:00:00.000,2470,9.1 Oz Sleek
146,200,ALA_L1,Alagoinhas,2026-12-11 06:00:00.000,2488,9.1 Oz Sleek
147,200,ALA_L1,Alagoinhas,2026-12-12 06:00:00.000,2461,9.1 Oz Sleek
148,200,ALA_L1,Alagoinhas,2026-12-13 06:00:00.000,2435,9.1 Oz Sleek
149,200,ALA_L1,Alagoinhas,2026-12-14 06:00:00.000,2456,9.1 Oz Sleek
150,200,ALA_L1,Alagoinhas,2026-12-15 06:00:00.000,2494,9.1 Oz Sleek
151,200,ALA_L2,Alagoinhas,2026-12-01 06:00:00.000,2491,9.1 Oz Sleek
152,200,ALA_L2,Alagoinhas,2026-12-02 06:00:00.000,2504,9.1 Oz Sleek
153,200,ALA_L2,Alagoinhas,2026-12-03 06:00:00.000,2519,9.1 Oz Sleek
154,200,ALA_L2,Alagoinhas,2026-12-04 06:00:00.000,2507,9.1 Oz Sleek
155,200,ALA_L2,Alagoinhas,2026-12-05 06:00:00.000,2517,9.1 Oz Sleek
156,200,ALA_L2,Alagoinhas,2026-12-06 06:00:00.000,2522,9.1 Oz Sleek
157,200,ALA_L2,Alagoinhas,2026-12-07 06:00:00.000,2567,9.1 Oz Sleek
158,200,ALA_L2,Alagoinhas,2026-12-08 06:00:00.000,2508,9.1 Oz Sleek
159,200,ALA_L2,Alagoinhas,2026-12-09 06:00:00.000,2527,9.1 Oz Sleek
160,200,ALA_L2,Alagoinhas,2026-12-10 06:00:00.000,2521,9.1 Oz Sleek
161,200,ALA_L2,Alagoinhas,2026-12-11 06:00:00.000,2510,9.1 Oz Sleek
162,200,ALA_L2,Alagoinhas,2026-12-12 06:00:00.000,2510,9.1 Oz Sleek
163,200,ALA_L2,Alagoinhas,2026-12-13 06:00:00.000,2485,9.1 Oz Sleek
164,200,ALA_L2,Alagoinhas,2026-12-14 06:00:00.000,2492,9.1 Oz Sleek
165,200,ALA_L2,Alagoinhas,2026-12-15 06:00:00.000,2421,9.1 Oz Sleek
166,200,ALA_L3,Alagoinhas,2026-12-01 06:00:00.000,2320,9.1 Oz Sleek
167,200,ALA_L3,Alagoinhas,2026-12-02 06:00:00.000,2333,9.1 Oz Sleek
168,200,ALA_L3,Alagoinhas,2026-12-03 06:00:00.000,2277,9.1 Oz Sleek
169,200,ALA_L3,Alagoinhas,2026-12-04 06:00:00.000,2320,9.1 Oz Sleek
170,200,ALA_L3,Alagoinhas,2026-12-05 06:00:00.000,2321,9.1 Oz Sleek
171,200,ALA_L3,Alagoinhas,2026-12-06 06:00:00.000,2243,9.1 Oz Sleek
172,200,ALA_L3,Alagoinhas,2026-12-07 06:00:00.000,2340,9.1 Oz Sleek
173,200,ALA_L3,Alagoinhas,2026-12-08 06:00:00.000,2294,9.1 Oz Sleek
174,200,ALA_L3,Alagoinhas,2026-12-09 06:00:00.000,2329,9.1 Oz Sleek
175,200,ALA_L3,Alagoinhas,2026-12-10 06:00:00.000,2352,9.1 Oz Sleek
176,200,ALA_L3,Alagoinhas,2026-12-11 06:00:00.000,2342,9.1 Oz Sleek
177,200,ALA_L3,Alagoinhas,2026-12-12 06:00:00.000,2295,9.1 Oz Sleek
178,200,ALA_L3,Alagoinhas,2026-12-13 06:00:00.000,2311,9.1 Oz Sleek
179,200,ALA_L3,Alagoinhas,2026-12-14 06:00:00.000,2390,9.1 Oz Sleek
180,200,ALA_L3,Alagoinhas,2026-12-15 06:00:00.000,2369,9.1 Oz Sleek
181,200,FRU_L1,Frutal,2026-12-01 06:00:00.000,1519,9.1 Oz Sleek
182,200,FRU_L1,Frutal,2026-12-02 06:00:00.000,1474,9.1 Oz Sleek
183,200,FRU_L1,Frutal,2026-12-03 06:00:00.000,1453,9.1 Oz Sleek
184,200,FRU_L1,Frutal,2026-12-04 06:00:00.000,1504,9.1 Oz Sleek
185,200,FRU_L1,Frutal,2026-12-05 06:00:00.000,1511,9.1 Oz Sleek
186,200,FRU_L1,Frutal,2026-12-06 06:00:00.000,1521,9.1 Oz Sleek
187,200,FRU_L1,Frutal,2026-12-07 06:00:00.000,1454,9.1 Oz Sleek
188,200,FRU_L1,Frutal,2026-12-08 06:00:00.000,1457,9.1 Oz Sleek
189,200,FRU_L1,Frutal,2026-12-09 06:00:00.000,1500,9.1 Oz Sleek
190,200,FRU_L1,Frutal,2026-12-10 06:00:00.000,1450,9.1 Oz Sleek
191,200,FRU_L1,Frutal,2026-12-11 06:00:00.000,1426,9.1 Oz Sleek
192,200,FRU_L1,Frutal,2026-12-12 06:00:00.000,1522,9.1 Oz Sleek
193,200,FRU_L1,Frutal,2026-12-13 06:00:00.000,1508,9.1 Oz Sleek
194,200,FRU_L1,Frutal,2026-12-14 06:00:00.000,1474,9.1 Oz Sleek
195,200,FRU_L1,Frutal,2026-12-15 06:00:00.000,1484,9.1 Oz Sleek
196,200,FRU_L2,Frutal,2026-12-01 06:00:00.000,1532,9.1 Oz Sleek
197,200,FRU_L2,Frutal,2026-12-02 06:00:00.000,1484,9.1 Oz Sleek
198,200,FRU_L2,Frutal,2026-12-03 06:00:00.000,1491,9.1 Oz Sleek
199,200,FRU_L2,Frutal,2026-12-04 06:00:00.000,1504,9.1 Oz Sleek
200,200,FRU_L2,Frutal,2026-12-05 06:00:00.000,1512,9.1 Oz Sleek
201,200,FRU_L2,Frutal,2026-12-06 06:00:00.000,1540,9.1 Oz Sleek
202,200,FRU_L2,Frutal,2026-12-07 06:00:00.000,1519,9.1 Oz Sleek
203,200,FRU_L2,Frutal,2026-12-08 06:00:00.000,1532,9.1 Oz Sleek
204,200,FRU_L2,Frutal,2026-12-09 06:00:00.000,1510,9.1 Oz Sleek
205,200,FRU_L2,Frutal,2026-12-10 06:00:00.000,1506,9.1 Oz Sleek
206,200,FRU_L2,Frutal,2026-12-11 06:00:00.000,1509,9.1 Oz Sleek
207,200,FRU_L2,Frutal,2026-12-12 06:00:00.000,1467,9.1 Oz Sleek
208,200,FRU_L2,Frutal,2026-12-13 06:00:00.000,1487,9.1 Oz Sleek
209,200,FRU_L2,Frutal,2026-12-14 06:00:00.000,1566,9.1 Oz Sleek
210,200,FRU_L2,Frutal,2026-12-15 06:00:00.000,1473,9.1 Oz Sleek
211,200,FRU_L3,Frutal,2026-12-01 06:00:00.000,1372,9.1 Oz Sleek
212,200,FRU_L3,Frutal,2026-12-02 06:00:00.000,1381,9.1 Oz Sleek
213,200,FRU_L3,Frutal,2026-12-03 06:00:00.000,1410,9.1 Oz Sleek
214,200,FRU_L3,Frutal,2026-12-04 06:00:00.000,1377,9.1 Oz Sleek
215,200,FRU_L3,Frutal,2026-12-05 06:00:00.000,1406,9.1 Oz Sleek
216,200,FRU_L3,Frutal,2026-12-06 06:00:00.000,1420,9.1 Oz Sleek
217,200,FRU_L3,Frutal,2026-12-07 06:00:00.000,1390,9.1 Oz Sleek
218,200,FRU_L3,Frutal,2026-12-08 06:00:00.000,1371,9.1 Oz Sleek
219,200,FRU_L3,Frutal,2026-12-09 06:00:00.000,1378,9.1 Oz Sleek
220,200,FRU_L3,Frutal,2026-12-10 06:00:00.000,1358,9.1 Oz Sleek
221,200,FRU_L3,Frutal,2026-12-11 06:00:00.000,1389,9.1 Oz Sleek
222,200,FRU_L3,Frutal,2026-12-12 06:00:00.000,1457,9.1 Oz Sleek
223,200,FRU_L3,Frutal,2026-12-13 06:00:00.000,1355,9.1 Oz Sleek
224,200,FRU_L3,Frutal,2026-12-14 06:00:00.000,1386,9.1 Oz Sleek
225,200,FRU_L3,Frutal,2026-12-15 06:00:00.000,1374,9.1 Oz Sleek
226,200,POU_L1,Pouso Alegre,2026-12-01 06:00:00.000,1395,9.1 Oz Sleek
227,200,POU_L1,Pouso Alegre,2026-12-02 06:00:00.000,1290,9.1 Oz Sleek
228,200,POU_L1,Pouso Alegre,2026-12-03 06:00:00.000,1343,9.1 Oz Sleek
229,200,POU_L1,Pouso Alegre,2026-12-04 06:00:00.000,1322,9.1 Oz Sleek
230,200,POU_L1,Pouso Alegre,2026-12-05 06:00:00.000,1339,9.1 Oz Sleek
231,200,POU_L1,Pouso Alegre,2026-12-06 06:00:00.000,1317,9.1 Oz Sleek
232,200,POU_L1,Pouso Alegre,2026-12-07 06:00:00.000,1349,9.1 Oz Sleek
233,200,POU_L1,Pouso Alegre,2026-12-08 06:00:00.000,1373,9.1 Oz Sleek
234,200,POU_L1,Pouso Alegre,2026-12-09 06:00:00.000,1305,9.1 Oz Sleek
235,200,POU_L1,Pouso Alegre,2026-12-10 06:00:00.000,1382,9.1 Oz Sleek
236,200,POU_L1,Pouso Alegre,2026-12-11 06:00:00.000,1359,9.1 Oz Sleek
237,200,POU_L1,Pouso Alegre,2026-12-12 06:00:00.000,1340,9.1 Oz Sleek
238,200,POU_L1,Pouso Alegre,2026-12-13 06:00:00.000,1319,9.1 Oz Sleek
239,200,POU_L1,Pouso Alegre,2026-12-14 06:00:00.000,1306,9.1 Oz Sleek
240,200,POU_L1,Pouso Alegre,2026-12-15 06:00:00.000,1336,9.1 Oz Sleek
241,200,POU_L2,Pouso Alegre,2026-12-01 06:00:00.000,1312,9.1 Oz Sleek
242,200,POU_L2,Pouso Alegre,2026-12-02 06:00:00.000,1285,9.1 Oz Sleek
243,200,POU_L2,Pouso Alegre,2026-12-03 06:00:00.000,1314,9.1 Oz Sleek
244,200,POU_L2,Pouso Alegre,2026-12-04 06:00:00.000,1308,9.1 Oz Sleek
245,200,POU_L2,Pouso Alegre,2026-12-05 06:00:00.000,1320,9.1 Oz Sleek
246,200,POU_L2,Pouso Alegre,2026-12-06 06:00:00.000,1305,9.1 Oz Sleek
247,200,POU_L2,Pouso Alegre,2026-12-07 06:00:00.000,1294,9.1 Oz Sleek
248,200,POU_L2,Pouso Alegre,2026-12-08 06:00:00.000,1265,9.1 Oz Sleek
249,200,POU_L2,Pouso Alegre,2026-12-09 06:00:00.000,1340,9.1 Oz Sleek
250,200,POU_L2,Pouso Alegre,2026-12-10 06:00:00.000,1334,9.1 Oz Sleek
251,200,POU_L2,Pouso Alegre,2026-12-11 06:00:00.000,1263,9.1 Oz Sleek
252,200,POU_L2,Pouso Alegre,2026-12-12 06:00:00.000,1259,9.1 Oz Sleek
253,200,POU_L2,Pouso Alegre,2026-12-13 06:00:00.000,1269,9.1 Oz Sleek
254,200,POU_L2,Pouso Alegre,2026-12-14 06:00:00.000,1323,9.1 Oz Sleek
255,200,POU_L2,Pouso Alegre,2026-12-15 06:00:00.000,1323,9.1 Oz Sleek
256,200,POU_L3,Pouso Alegre,2026-12-01 06:00:00.000,1318,9.1 Oz Sleek
257,200,POU_L3,Pouso Alegre,2026-12-02 06:00:00.000,1213,9.1 Oz Sleek
258,200,POU_L3,Pouso Alegre,2026-12-03 06:00:00.000,1285,9.1 Oz Sleek
259,200,POU_L3,Pouso Alegre,2026-12-04 06:00:00.000,1333,9.1 Oz Sleek
260,200,POU_L3,Pouso Alegre,2026-12-05 06:00:00.000,1319,9.1 Oz Sleek
261,200,POU_L3,Pouso Alegre,2026-12-06 06:00:00.000,1286,9.1 Oz Sleek
262,200,POU_L3,Pouso Alegre,2026-12-07 06:00:00.000,1313,9.1 Oz Sleek
263,200,POU_L3,Pouso Alegre,2026-12-08 06:00:00.000,1318,9.1 Oz Sleek
264,200,POU_L3,Pouso Alegre,2026-12-09 06:00:00.000,1304,9.1 Oz Sleek
265,200,POU_L3,Pouso Alegre,2026-12-10 06:00:00.000,1309,9.1 Oz Sleek
266,200,POU_L3,Pouso Alegre,2026-12-11 06:00:00.000,1299,9.1 Oz Sleek
267,200,POU_L3,Pouso Alegre,2026-12-12 06:00:00.000,1325,9.1 Oz Sleek
268,200,POU_L3,Pouso Alegre,2026-12-13 06:00:00.000,1241,9.1 Oz Sleek
269,200,POU_L3,Pouso Alegre,2026-12-14 06:00:00.000,1317,9.1 Oz Sleek
270,200,POU_L3,Pouso Alegre,2026-12-15 06:00:00.000,1262,9.1 Oz Sleek
271,200,GAM_L1,Gama,2026-12-01 06:00:00.000,1980,9.1 Oz Sleek
272,200,GAM_L1,Gama,2026-12-02 06:00:00.000,2009,9.1 Oz Sleek
273,200,GAM_L1,Gama,2026-12-03 06:00:00.000,1961,9.1 Oz Sleek
274,200,GAM_L1,Gama,2026-12-04 06:00:00.000,1986,9.1 Oz Sleek
275,200,GAM_L1,Gama,2026-12-05 06:00:00.000,2004,9.1 Oz Sleek
276,200,GAM_L1,Gama,2026-12-06 06:00:00.000,1995,9.1 Oz Sleek
277,200,GAM_L1,Gama,2026-12-07 06:00:00.000,2005,9.1 Oz Sleek
278,200,GAM_L1,Gama,2026-12-08 06:00:00.000,1995,9.1 Oz Sleek
279,200,GAM_L1,Gama,2026-12-09 06:00:00.000,2007,9.1 Oz Sleek
280,200,GAM_L1,Gama,2026-12-10 06:00:00.000,2007,9.1 Oz Sleek
281,200,GAM_L1,Gama,2026-12-11 06:00:00.000,1943,9.1 Oz Sleek
282,200,GAM_L1,Gama,2026-12-12 06:00:00.000,1977,9.1 Oz Sleek
283,200,GAM_L1,Gama,2026-12-13 06:00:00.000,2009,9.1 Oz Sleek
284,200,GAM_L1,Gama,2026-12-14 06:00:00.000,2014,9.1 Oz Sleek
285,200,GAM_L1,Gama,2026-12-15 06:00:00.000,2043,9.1 Oz Sleek
286,200,GAM_L2,Gama,2026-12-01 06:00:00.000,2022,9.1 Oz Sleek
287,200,GAM_L2,Gama,2026-12-02 06:00:00.000,1933,9.1 Oz Sleek
288,200,GAM_L2,Gama,2026-12-03 06:00:00.000,1968,9.1 Oz Sleek
289,200,GAM_L2,Gama,2026-12-04 06:00:00.000,1958,9.1 Oz Sleek
290,200,GAM_L2,Gama,2026-12-05 06:00:00.000,1909,9.1 Oz Sleek
291,200,GAM_L2,Gama,2026-12-06 06:00:00.000,1930,9.1 Oz Sleek
292,200,GAM_L2,Gama,2026-12-07 06:00:00.000,2001,9.1 Oz Sleek
293,200,GAM_L2,Gama,2026-12-08 06:00:00.000,1935,9.1 Oz Sleek
294,200,GAM_L2,Gama,2026-12-09 06:00:00.000,1936,9.1 Oz Sleek
