cenario,plant,linha,periodo,mu_hora_maquina,gamma_armazenagem,unidade
135,Tres Rios,TRE_L1,4,-1.6709844504773333e9,0.0,lata
135,Tres Rios,TRE_L1,5,-1.7509834947555804e9,0.0,lata
135,Tres Rios,TRE_L1,6,-1.5279858019625132e9,0.0,lata
135,Tres Rios,TRE_L1,7,-1.6689843059265144e9,0.0,lata
135,Tres Rios,TRE_L1,8,-1.7329832642802737e9,0.0,lata
135,Tres Rios,TRE_L1,9,-1.5149854720098386e9,0.0,lata
135,Tres Rios,TRE_L1,10,-1.601985077553349e9,0.0,lata
135,Tres Rios,TRE_L1,11,-1.5989850745675893e9,0.0,lata
135,Tres Rios,TRE_L1,12,-1.4449865650431402e9,0.0,lata
135,Tres Rios,TRE_L1,13,-1.416986833364451e9,0.0,lata
135,Tres Rios,TRE_L1,14,-1.5839849941955426e9,0.0,lata
135,Tres Rios,TRE_L1,15,-1.611984418114858e9,0.0,lata
135,Tres Rios,TRE_L2,1,-1.5109869033349721e9,0.0,lata
135,Tres Rios,TRE_L2,2,-1.5659868964198322e9,0.0,lata
135,Tres Rios,TRE_L2,3,-1.5499873182829275e9,0.0,lata
135,Tres Rios,TRE_L2,4,-1.5329857234925468e9,0.0,lata
135,Tres Rios,TRE_L2,5,-1.6219853488142147e9,0.0,lata
135,Tres Rios,TRE_L2,6,-1.5599863620534961e9,0.0,lata
135,Tres Rios,TRE_L2,7,-1.4379878614249084e9,0.0,lata
135,Tres Rios,TRE_L2,8,-1.6979861654634962e9,0.0,lata
135,Tres Rios,TRE_L2,9,-1.5009874857336395e9,0.0,lata
135,Tres Rios,TRE_L2,10,-1.5559874329333239e9,0.0,lata
135,Tres Rios,TRE_L2,11,-1.5289877432579513e9,0.0,lata
135,Tres Rios,TRE_L2,12,-1.646986295830323e9,0.0,lata
135,Tres Rios,TRE_L2,13,-1.610986864198074e9,0.0,lata
135,Tres Rios,TRE_L2,14,-1.5999857354392002e9,0.0,lata
135,Tres Rios,TRE_L2,15,-1.5719864676173654e9,0.0,lata
135,Tres Rios,TRE_L3,1,-1.5889869510853631e9,0.0,lata
135,Tres Rios,TRE_L3,2,-1.6199868558867571e9,0.0,lata
135,Tres Rios,TRE_L3,3,-1.6369870083318212e9,0.0,lata
135,Tres Rios,TRE_L3,4,-1.641986374572098e9,0.0,lata
135,Tres Rios,TRE_L3,5,-1.5529871563853793e9,0.0,lata
135,Tres Rios,TRE_L3,6,-1.5649874376541524e9,0.0,lata
135,Tres Rios,TRE_L3,7,-1.6109869001978834e9,0.0,lata
135,Tres Rios,TRE_L3,8,-1.553987718303657e9,0.0,lata
135,Tres Rios,TRE_L3,9,-1.506987802524347e9,0.0,lata
135,Tres Rios,TRE_L3,10,-1.6979861839353588e9,0.0,lata
135,Tres Rios,TRE_L3,11,-1.5479871053425863e9,0.0,lata
135,Tres Rios,TRE_L3,12,-1.551987520182924e9,0.0,lata
135,Tres Rios,TRE_L3,13,-1.543988040918278e9,0.0,lata
135,Tres Rios,TRE_L3,14,-1.579987208730168e9,0.0,lata
135,Tres Rios,TRE_L3,15,-1.6509860634241016e9,0.0,lata
135,Alagoinhas,ALA_L1,1,-1.512985962780666e9,0.0,lata
135,Alagoinhas,ALA_L1,2,-1.5089854868316226e9,0.0,lata
135,Alagoinhas,ALA_L1,3,-1.5349847830269375e9,0.0,lata
135,Alagoinhas,ALA_L1,4,-1.684983794109532e9,0.0,lata
135,Alagoinhas,ALA_L1,5,-1.5619845863700342e9,0.0,lata
135,Alagoinhas,ALA_L1,6,-1.6889831170354455e9,0.0,lata
135,Alagoinhas,ALA_L1,7,-1.4949848059996297e9,0.0,lata
135,Alagoinhas,ALA_L1,8,-1.7009831303723035e9,0.0,lata
135,Alagoinhas,ALA_L1,9,-1.4199854490703592e9,0.0,lata
135,Alagoinhas,ALA_L1,10,-1.6889831043031723e9,0.0,lata
135,Alagoinhas,ALA_L1,11,-1.5519846684801567e9,0.0,lata
135,Alagoinhas,ALA_L1,12,-1.691983726545517e9,0.0,lata
135,Alagoinhas,ALA_L1,13,-1.520985371418753e9,0.0,lata
135,Alagoinhas,ALA_L1,14,-1.3859863057899935e9,0.0,lata
135,Alagoinhas,ALA_L1,15,-1.5589845947323017e9,0.0,lata
135,Alagoinhas,ALA_L2,1,-1.5359859088274686e9,0.0,lata
135,Alagoinhas,ALA_L2,2,-1.4789863521420727e9,0.0,lata
135,Alagoinhas,ALA_L2,3,-1.5589855082300663e9,0.0,lata
135,Alagoinhas,ALA_L2,4,-1.5429860879188433e9,0.0,lata
135,Alagoinhas,ALA_L2,5,-1.4729871341478584e9,0.0,lata
135,Alagoinhas,ALA_L2,6,-1.650986036411925e9,0.0,lata
135,Alagoinhas,ALA_L2,7,-1.539987442445067e9,0.0,lata
135,Alagoinhas,ALA_L2,8,-1.673986791672033e9,0.0,lata
135,Alagoinhas,ALA_L2,9,-1.5959874412924972e9,0.0,lata
135,Alagoinhas,ALA_L2,10,-1.653986467413039e9,0.0,lata
135,Alagoinhas,ALA_L2,11,-1.569987593209078e9,0.0,lata
135,Alagoinhas,ALA_L2,12,-1.5589877025581121e9,0.0,lata
135,Alagoinhas,ALA_L2,13,-1.6339871660619538e9,0.0,lata
135,Alagoinhas,ALA_L2,14,-1.4939877727086127e9,0.0,lata
135,Alagoinhas,ALA_L2,15,-1.5979874051635697e9,0.0,lata
135,Alagoinhas,ALA_L3,1,-1.719986357384926e9,0.0,lata
135,Alagoinhas,ALA_L3,2,-1.6909847637764883e9,0.0,lata
135,Alagoinhas,ALA_L3,3,-1.4809870368286226e9,0.0,lata
135,Alagoinhas,ALA_L3,4,-1.394988148379367e9,0.0,lata
135,Alagoinhas,ALA_L3,5,-1.762985503766173e9,0.0,lata
135,Alagoinhas,ALA_L3,6,-1.641986982419562e9,0.0,lata
135,Alagoinhas,ALA_L3,7,-1.6899844668801122e9,0.0,lata
135,Alagoinhas,ALA_L3,8,-1.6169853458213992e9,0.0,lata
135,Alagoinhas,ALA_L3,9,-1.66198484256e9,0.0,lata
135,Alagoinhas,ALA_L3,10,-1.5219865392995863e9,0.0,lata
135,Alagoinhas,ALA_L3,11,-1.6639855273793855e9,0.0,lata
135,Alagoinhas,ALA_L3,12,-1.6129864159989605e9,0.0,lata
135,Alagoinhas,ALA_L3,13,-1.597986589282058e9,0.0,lata
135,Alagoinhas,ALA_L3,14,-1.5539873818075676e9,0.0,lata
135,Alagoinhas,ALA_L3,15,-1.6849855158122864e9,0.0,lata
135,Frutal,FRU_L1,1,-1.6279865846574528e9,0.0,lata
135,Frutal,FRU_L1,2,-1.5509868518940525e9,0.0,lata
135,Frutal,FRU_L1,3,-1.6589863844541972e9,0.0,lata
135,Frutal,FRU_L1,4,-1.5039873822533634e9,0.0,lata
135,Frutal,FRU_L1,5,-1.6649863267361176e9,0.0,lata
135,Frutal,FRU_L1,6,-1.7149841970771058e9,0.0,lata
135,Frutal,FRU_L1,7,-1.4719867938648572e9,0.0,lata
135,Frutal,FRU_L1,8,-1.6279858366292222e9,0.0,lata
135,Frutal,FRU_L1,9,-1.6679859510290573e9,0.0,lata
135,Frutal,FRU_L1,10,-1.6069863145924282e9,0.0,lata
135,Frutal,FRU_L1,11,-1.56998704888945e9,0.0,lata
135,Frutal,FRU_L1,12,-1.3839878757861123e9,0.0,lata
135,Frutal,FRU_L1,13,-1.6549859601879015e9,0.0,lata
135,Frutal,FRU_L1,14,-1.5929868917908168e9,0.0,lata
135,Frutal,FRU_L1,15,-1.6819832848718593e9,0.0,lata
135,Frutal,FRU_L2,1,-1.6269845269899364e9,0.0,lata
135,Frutal,FRU_L2,2,-1.6749837901794603e9,0.0,lata
135,Frutal,FRU_L2,3,-1.7669818120098693e9,0.0,lata
135,Frutal,FRU_L2,4,-1.4299857150651212e9,0.0,lata
135,Frutal,FRU_L2,5,-1.655983778103864e9,0.0,lata
135,Frutal,FRU_L2,6,-1.6269844806473632e9,0.0,lata
135,Frutal,FRU_L2,7,-1.6049838851862478e9,0.0,lata
135,Frutal,FRU_L2,8,-1.6749832551966875e9,0.0,lata
135,Frutal,FRU_L2,9,-1.6859831111145203e9,0.0,lata
135,Frutal,FRU_L2,10,-1.6599829329406567e9,0.0,lata
135,Frutal,FRU_L2,11,-1.6679833468547168e9,0.0,lata
135,Frutal,FRU_L2,12,-1.811982460926747e9,0.0,lata
135,Frutal,FRU_L2,13,-1.473985323713724e9,0.0,lata
135,Frutal,FRU_L2,14,-1.5759847609743013e9,0.0,lata
135,Frutal,FRU_L2,15,-1.587984061320383e9,0.0,lata
135,Frutal,FRU_L3,1,-1.7059852980233054e9,0.0,lata
135,Frutal,FRU_L3,2,-1.64398635990051e9,0.0,lata
135,Frutal,FRU_L3,3,-1.7179851835851436e9,0.0,lata
135,Frutal,FRU_L3,4,-1.4729876796487358e9,0.0,lata
135,Frutal,FRU_L3,5,-1.5029871487752526e9,0.0,lata
135,Frutal,FRU_L3,6,-1.6639861097134914e9,0.0,lata
135,Frutal,FRU_L3,7,-1.6299859343097048e9,0.0,lata
135,Frutal,FRU_L3,8,-1.7579852866689e9,0.0,lata
135,Frutal,FRU_L3,9,-1.5319866734315057e9,0.0,lata
135,Frutal,FRU_L3,10,-1.5979866076342087e9,0.0,lata
135,Frutal,FRU_L3,11,-1.6589858870570474e9,0.0,lata
135,Frutal,FRU_L3,12,-1.5839868028164837e9,0.0,lata
135,Frutal,FRU_L3,13,-1.558987049262202e9,0.0,lata
135,Frutal,FRU_L3,14,-1.6339860721189702e9,0.0,lata
135,Frutal,FRU_L3,15,-1.5609867453562164e9,0.0,lata
135,Pouso Alegre,POU_L1,1,-1.5859843049027643e9,0.0,lata
135,Pouso Alegre,POU_L1,2,-1.6929833909017165e9,0.0,lata
135,Pouso Alegre,POU_L1,3,-1.5849847305493617e9,0.0,lata
135,Pouso Alegre,POU_L1,4,-1.6319837175363264e9,0.0,lata
135,Pouso Alegre,POU_L1,5,-1.5479845710843098e9,0.0,lata
135,Pouso Alegre,POU_L1,6,-1.7029832732883768e9,0.0,lata
135,Pouso Alegre,POU_L1,7,-1.6099842011456702e9,0.0,lata
135,Pouso Alegre,POU_L1,8,-1.5899846816424315e9,0.0,lata
135,Pouso Alegre,POU_L1,9,-1.498985323766708e9,0.0,lata
135,Pouso Alegre,POU_L1,10,-1.6859834523145554e9,0.0,lata
135,Pouso Alegre,POU_L1,11,-1.7469825259473097e9,0.0,lata
135,Pouso Alegre,POU_L1,12,-1.6809836563097363e9,0.0,lata
135,Pouso Alegre,POU_L1,13,-1.6419845208663285e9,0.0,lata
135,Pouso Alegre,POU_L1,14,-1.4869854308948216e9,0.0,lata
135,Pouso Alegre,POU_L1,15,-1.5589842167393444e9,0.0,lata
135,Pouso Alegre,POU_L2,1,-1.6199856046378803e9,0.0,lata
135,Pouso Alegre,POU_L2,2,-1.5629857627064607e9,0.0,lata
135,Pouso Alegre,POU_L2,3,-1.5719860863018837e9,0.0,lata
135,Pouso Alegre,POU_L2,4,-1.674985606803725e9,0.0,lata
135,Pouso Alegre,POU_L2,5,-1.457987430236308e9,0.0,lata
135,Pouso Alegre,POU_L2,6,-1.5559865058360038e9,0.0,lata
135,Pouso Alegre,POU_L2,7,-1.561986577807414e9,0.0,lata
135,Pouso Alegre,POU_L2,8,-1.6489853834557788e9,0.0,lata
135,Pouso Alegre,POU_L2,9,-1.5659862530818195e9,0.0,lata
135,Pouso Alegre,POU_L2,10,-1.6059861771583211e9,0.0,lata
135,Pouso Alegre,POU_L2,11,-1.606985821810458e9,0.0,lata
135,Pouso Alegre,POU_L2,12,-1.4989857973346853e9,0.0,lata
135,Pouso Alegre,POU_L2,13,-1.6179850746643474e9,0.0,lata
135,Pouso Alegre,POU_L2,14,-1.509986465445464e9,0.0,lata
135,Pouso Alegre,POU_L2,15,-1.5319852172054515e9,0.0,lata
135,Pouso Alegre,POU_L3,1,-1.6119867140056162e9,0.0,lata
135,Pouso Alegre,POU_L3,2,-1.5539871900224447e9,0.0,lata
135,Pouso Alegre,POU_L3,3,-1.704986404802626e9,0.0,lata
135,Pouso Alegre,POU_L3,4,-1.542986195613763e9,0.0,lata
135,Pouso Alegre,POU_L3,5,-1.5279867277018483e9,0.0,lata
135,Pouso Alegre,POU_L3,6,-1.7209855049480612e9,0.0,lata
135,Pouso Alegre,POU_L3,7,-1.638986637310033e9,0.0,lata
135,Pouso Alegre,POU_L3,8,-1.498986310193926e9,0.0,lata
135,Pouso Alegre,POU_L3,9,-1.7509844647326243e9,0.0,lata
135,Pouso Alegre,POU_L3,10,-1.5929862813615005e9,0.0,lata
135,Pouso Alegre,POU_L3,11,-1.5519870435535583e9,0.0,lata
135,Pouso Alegre,POU_L3,12,-1.5639873648822327e9,0.0,lata
135,Pouso Alegre,POU_L3,13,-1.7449853295132163e9,0.0,lata
135,Pouso Alegre,POU_L3,14,-1.5139876795982783e9,0.0,lata
135,Pouso Alegre,POU_L3,15,-1.678983811449365e9,0.0,lata
135,Gama,GAM_L1,1,-1.5789851456112654e9,0.0,lata
135,Gama,GAM_L1,2,-1.6509849418976555e9,0.0,lata
135,Gama,GAM_L1,3,-1.6609853153216572e9,0.0,lata
135,Gama,GAM_L1,4,-1.5759865132760634e9,0.0,lata
135,Gama,GAM_L1,5,-1.58998685330768e9,0.0,lata
135,Gama,GAM_L1,6,-1.6169871248373616e9,0.0,lata
135,Gama,GAM_L1,7,-1.6719865112091374e9,0.0,lata
135,Gama,GAM_L1,8,-1.6679868799752872e9,0.0,lata
135,Gama,GAM_L1,9,-1.6049857864252708e9,0.0,lata
135,Gama,GAM_L1,10,-1.6489858639313395e9,0.0,lata
135,Gama,GAM_L1,11,-1.6149866129261727e9,0.0,lata
135,Gama,GAM_L1,12,-1.5859873483107562e9,0.0,lata
135,Gama,GAM_L1,13,-1.6049836870879996e9,0.0,lata
135,Gama,GAM_L1,14,-1.5389848029873683e9,0.0,lata
135,Gama,GAM_L1,15,-1.6069845356014853e9,0.0,lata
135,Gama,GAM_L2,1,-1.6519853644682837e9,0.0,lata
135,Gama,GAM_L2,2,-1.54298678392618e9,0.0,lata
135,Gama,GAM_L2,3,-1.6779861211265855e9,0.0,lata
135,Gama,GAM_L2,4,-1.5959848120917327e9,0.0,lata
135,Gama,GAM_L2,5,-1.5489856742641044e9,0.0,lata
135,Gama,GAM_L2,6,-1.661985117991709e9,0.0,lata
135,Gama,GAM_L2,7,-1.616985964508318e9,0.0,lata
135,Gama,GAM_L2,8,-1.5689868080439682e9,0.0,lata
135,Gama,GAM_L2,9,-1.7679851789635825e9,0.0,lata
135,Gama,GAM_L2,10,-1.4989878426016142e9,0.0,lata
135,Gama,GAM_L2,11,-1.567987710425013e9,0.0,lata
135,Gama,GAM_L2,12,-1.6819839268008516e9,0.0,lata
135,Gama,GAM_L2,13,-1.463986440572178e9,0.0,lata
135,Gama,GAM_L2,14,-1.6719850058312943e9,0.0,lata
135,Gama,GAM_L2,15,-1.5459865904532294e9,0.0,lata
135,Gama,GAM_L3,1,-1.4699867909882925e9,0.0,lata
135,Gama,GAM_L3,2,-1.5269864078109484e9,0.0,lata
135,Gama,GAM_L3,3,-1.6259855218589292e9,0.0,lata
135,Gama,GAM_L3,4,-1.6919840338933408e9,0.0,lata
135,Gama,GAM_L3,5,-1.5979852739939857e9,0.0,lata
135,Gama,GAM_L3,6,-1.6939848950970714e9,0.0,lata
135,Gama,GAM_L3,7,-1.491986384541166e9,0.0,lata
135,Gama,GAM_L3,8,-1.643985385772888e9,0.0,lata
135,Gama,GAM_L3,9,-1.4659869435374079e9,0.0,lata
135,Gama,GAM_L3,10,-1.5339863386220686e9,0.0,lata
135,Gama,GAM_L3,11,-1.6619852029683564e9,0.0,lata
135,Gama,GAM_L3,12,-1.4189865535499692e9,0.0,lata
135,Gama,GAM_L3,13,-1.4519866678750288e9,0.0,lata
135,Gama,GAM_L3,14,-1.6639851608820543e9,0.0,lata
135,Gama,GAM_L3,15,-1.6619852061439397e9,0.0,lata
135,Viamao,VIA_L1,1,-1.6249871091532e9,0.0,lata
135,Viamao,VIA_L1,2,-1.505986446170705e9,0.0,lata
135,Viamao,VIA_L1,3,-1.6439856685499296e9,0.0,lata
135,Viamao,VIA_L1,4,-1.6749858311677973e9,0.0,lata
135,Viamao,VIA_L1,5,-1.640986518069284e9,0.0,lata
135,Viamao,VIA_L1,6,-1.628986555519363e9,0.0,lata
135,Viamao,VIA_L1,7,-1.6089871422250886e9,0.0,lata
135,Viamao,VIA_L1,8,-1.6119872218728251e9,0.0,lata
135,Viamao,VIA_L1,9,-1.6319860960644526e9,0.0,lata
135,Viamao,VIA_L1,10,-1.5819869643421476e9,0.0,lata
135,Viamao,VIA_L1,11,-1.6449851951864607e9,0.0,lata
135,Viamao,VIA_L1,12,-1.7209843563050754e9,0.0,lata
135,Viamao,VIA_L1,13,-1.7629844675818756e9,0.0,lata
135,Viamao,VIA_L1,14,-1.5469867468820949e9,0.0,lata
135,Viamao,VIA_L1,15,-1.6889859960465748e9,0.0,lata
135,Viamao,VIA_L2,1,-1.6089871961295655e9,0.0,lata
135,Viamao,VIA_L2,2,-1.5209879595574484e9,0.0,lata
135,Viamao,VIA_L2,3,-1.6219857418962638e9,0.0,lata
135,Viamao,VIA_L2,4,-1.5509868409612868e9,0.0,lata
135,Viamao,VIA_L2,5,-1.73098582989604e9,0.0,lata
135,Viamao,VIA_L2,6,-1.5869874834609756e9,0.0,lata
135,Viamao,VIA_L2,7,-1.4519880119810472e9,0.0,lata
135,Viamao,VIA_L2,8,-1.7699848962848516e9,0.0,lata
135,Viamao,VIA_L2,9,-1.6019868107955966e9,0.0,lata
135,Viamao,VIA_L2,10,-1.6709858023721445e9,0.0,lata
135,Viamao,VIA_L2,11,-1.5629871929648566e9,0.0,lata
135,Viamao,VIA_L2,12,-1.5269879492427015e9,0.0,lata
135,Viamao,VIA_L2,13,-1.5929869574876502e9,0.0,lata
135,Viamao,VIA_L2,14,-1.5909874600270052e9,0.0,lata
135,Viamao,VIA_L2,15,-1.7359856779481807e9,0.0,lata
135,Viamao,VIA_L3,1,-1.5739876681242769e9,0.0,lata
135,Viamao,VIA_L3,2,-1.5299881446328201e9,0.0,lata
135,Viamao,VIA_L3,3,-1.5509874596012115e9,0.0,lata
135,Viamao,VIA_L3,4,-1.6189874073249075e9,0.0,lata
135,Viamao,VIA_L3,5,-1.6439860446906362e9,0.0,lata
135,Viamao,VIA_L3,6,-1.5909848904033031e9,0.0,lata
135,Viamao,VIA_L3,7,-1.6759844903881795e9,0.0,lata
135,Viamao,VIA_L3,8,-1.6689850048071628e9,0.0,lata
135,Viamao,VIA_L3,9,-1.6259858284581394e9,0.0,lata
135,Viamao,VIA_L3,10,-1.634986242806871e9,0.0,lata
135,Viamao,VIA_L3,11,-1.6109869398172867e9,0.0,lata
135,Viamao,VIA_L3,12,-1.6239873239014544e9,0.0,lata
135,Viamao,VIA_L3,13,-1.6739870266897478e9,0.0,lata
135,Viamao,VIA_L3,14,-1.5659872822340777e9,0.0,lata
135,Viamao,VIA_L3,15,-1.6019869874907496e9,0.0,lata
135,Itupeva,ITU_L1,1,-1.5609849427131045e9,0.0,lata
135,Itupeva,ITU_L1,2,-1.5209853984e9,0.0,lata
135,Itupeva,ITU_L1,3,-1.709983886211549e9,0.0,lata
135,Itupeva,ITU_L1,4,-1.744983121716793e9,0.0,lata
135,Itupeva,ITU_L1,5,-1.6089841354816394e9,0.0,lata
135,Itupeva,ITU_L1,6,-1.6459842355903003e9,0.0,lata
135,Itupeva,ITU_L1,7,-1.6049844617351508e9,0.0,lata
135,Itupeva,ITU_L1,8,-1.5909850646150188e9,0.0,lata
135,Itupeva,ITU_L1,9,-1.6119843325328104e9,0.0,lata
135,Itupeva,ITU_L1,10,-1.539985502725131e9,0.0,lata
135,Itupeva,ITU_L1,11,-1.4939852390558252e9,0.0,lata
135,Itupeva,ITU_L1,12,-1.6709839990884323e9,0.0,lata
135,Itupeva,ITU_L1,13,-1.7009841205588489e9,0.0,lata
135,Itupeva,ITU_L1,14,-1.6769839595948656e9,0.0,lata
135,Itupeva,ITU_L1,15,-1.4919853549739587e9,0.0,lata
135,Itupeva,ITU_L2,1,-1.605985986166538e9,0.0,lata
135,Itupeva,ITU_L2,2,-1.5899850589904537e9,0.0,lata
135,Itupeva,ITU_L2,3,-1.5179861814649029e9,0.0,lata
135,Itupeva,ITU_L2,4,-1.5019867706879299e9,0.0,lata
135,Itupeva,ITU_L2,5,-1.5609860294717042e9,0.0,lata
135,Itupeva,ITU_L2,6,-1.6699855421325645e9,0.0,lata
135,Itupeva,ITU_L2,7,-1.6289857280672655e9,0.0,lata
135,Itupeva,ITU_L2,8,-1.6029864267259808e9,0.0,lata
135,Itupeva,ITU_L2,9,-1.5489863699269745e9,0.0,lata
135,Itupeva,ITU_L2,10,-1.5989861680124786e9,0.0,lata
135,Itupeva,ITU_L2,11,-1.6879848711640317e9,0.0,lata
135,Itupeva,ITU_L2,12,-1.6189859651504688e9,0.0,lata
135,Itupeva,ITU_L2,13,-1.668985954770252e9,0.0,lata
135,Itupeva,ITU_L2,14,-1.6099860816458757e9,0.0,lata
