id,production_line,plant,product_id,production_cost,inventory_cost
64,JAC_L3,Jacarei,Sukita_Laranja,10.64,0.3717
65,JAC_L3,Jacarei,Del_Valle_Uva,9.86,0.3669
66,JAC_L3,Jacarei,Spaten_Lata,9.28,0.2769
67,JAC_L3,Jacarei,Heineken_Lata,10.41,0.3677
68,JAC_L3,Jacarei,Del_Valle_Laranja,9.08,0.4336
69,JAC_L3,Jacarei,Amstel_Lata,8.22,0.3495
70,JAC_L3,Jacarei,Pepsi,9.5,0.3554
71,JAC_L3,Jacarei,Coca_Cola,11.05,0.3558
72,JAC_L3,Jacarei,Stella_Artois_Pure_Gold,11.17,0.2916
73,JAC_L3,Jacarei,Itaipava_Lata,12.5,0.285
74,JAC_L3,Jacarei,Fanta_Uva,8.72,0.3379
75,JAC_L3,Jacarei,Del_Valle_Pessego,11.36,0.3601
76,JAC_L3,Jacarei,Sprite_Zero,11.36,0.3474
77,JAC_L3,Jacarei,Skol_Lata,10.53,0.3897
78,JAC_L3,Jacarei,Guarana_Antarctica,8.93,0.3541
79,JAC_L3,Jacarei,Eisenbahn_Pilsen,9.03,0.3292
80,JAC_L3,Jacarei,Kuat,10.18,0.3212
81,JAC_L3,Jacarei,Pepsi_Black,11.41,0.3794
82,JAC_L3,Jacarei,Sprite,12.91,0.3261
83,JAC_L3,Jacarei,Coca_Cola_Zero,9.64,0.3118
84,JAC_L3,Jacarei,Itubaina,11.92,0.3691
85,JAC_L3,Jacarei,Guarana_Antarctica_Zero,8.19,0.3991
86,JAC_L3,Jacarei,Budweiser_Lata,9.76,0.4036
87,JAC_L3,Jacarei,Fanta_Laranja,9.97,0.4097
88,JAC_L3,Jacarei,Antarctica_Lata,11.93,0.3205
89,JAC_L3,Jacarei,Maguary_Caju,11.09,0.3059
90,JAC_L3,Jacarei,Maguary_Maracuja,10.25,0.3565
91,EXT_L1,Extrema,H2OH_Limao,11.53,0.3602
92,EXT_L1,Extrema,Brahma_Lata,10.75,0.3974
93,EXT_L1,Extrema,Schweppes_Citrus,11.33,0.3506
94,EXT_L1,Extrema,Sukita_Laranja,11.42,0.3694
95,EXT_L1,Extrema,Del_Valle_Uva,12.24,0.2736
96,EXT_L1,Extrema,Spaten_Lata,11.24,0.4823
97,EXT_L1,Extrema,Heineken_Lata,9.89,0.3543
98,EXT_L1,Extrema,Del_Valle_Laranja,9.34,0.3626
99,EXT_L1,Extrema,Amstel_Lata,9.25,0.4177
100,EXT_L1,Extrema,Pepsi,9.44,0.3049
101,EXT_L1,Extrema,Coca_Cola,11.28,0.4308
102,EXT_L1,Extrema,Stella_Artois_Pure_Gold,11.31,0.3544
103,EXT_L1,Extrema,Itaipava_Lata,8.71,0.3552
104,EXT_L1,Extrema,Fanta_Uva,9.45,0.3743
105,EXT_L1,Extrema,Del_Valle_Pessego,9.57,0.3981
106,EXT_L1,Extrema,Sprite_Zero,12.62,0.357
107,EXT_L1,Extrema,Skol_Lata,9.99,0.295
108,EXT_L1,Extrema,Guarana_Antarctica,10.9,0.2904
109,EXT_L1,Extrema,Eisenbahn_Pilsen,11.98,0.3078
110,EXT_L1,Extrema,Kuat,12.1,0.2877
111,EXT_L1,Extrema,Pepsi_Black,10.44,0.3584
112,EXT_L1,Extrema,Sprite,9.64,0.3569
113,EXT_L1,Extrema,Coca_Cola_Zero,9.57,0.3645
114,EXT_L1,Extrema,Itubaina,11.66,0.3526
115,EXT_L1,Extrema,Guarana_Antarctica_Zero,11.03,0.4315
116,EXT_L1,Extrema,Budweiser_Lata,9.69,0.318
117,EXT_L1,Extrema,Fanta_Laranja,10.11,0.3265
118,EXT_L1,Extrema,Antarctica_Lata,10.15,0.3898
119,EXT_L1,Extrema,Maguary_Caju,8.55,0.3671
120,EXT_L1,Extrema,Maguary_Maracuja,12.6,0.2971
121,EXT_L2,Extrema,H2OH_Limao,9.46,0.3496
122,EXT_L2,Extrema,Brahma_Lata,10.97,0.3478
123,EXT_L2,Extrema,Schweppes_Citrus,10.52,0.3263
124,EXT_L2,Extrema,Sukita_Laranja,9.55,0.3487
125,EXT_L2,Extrema,Del_Valle_Uva,10.39,0.3145
126,EXT_L2,Extrema,Spaten_Lata,9.76,0.2693
127,EXT_L2,Extrema,Heineken_Lata,11.55,0.3279
128,EXT_L2,Extrema,Del_Valle_Laranja,11.68,0.3226
129,EXT_L2,Extrema,Amstel_Lata,9.48,0.4057
130,EXT_L2,Extrema,Pepsi,10.97,0.3186
131,EXT_L2,Extrema,Coca_Cola,10.71,0.3442
132,EXT_L2,Extrema,Stella_Artois_Pure_Gold,9.59,0.3678
133,EXT_L2,Extrema,Itaipava_Lata,10.76,0.384
134,EXT_L2,Extrema,Fanta_Uva,10.63,0.3769
135,EXT_L2,Extrema,Del_Valle_Pessego,9.68,0.3769
136,EXT_L2,Extrema,Sprite_Zero,10.52,0.3142
137,EXT_L2,Extrema,Skol_Lata,10.6,0.3251
138,EXT_L2,Extrema,Guarana_Antarctica,11.0,0.2704
139,EXT_L2,Extrema,Eisenbahn_Pilsen,9.31,0.3399
140,EXT_L2,Extrema,Kuat,10.32,0.39
141,EXT_L2,Extrema,Pepsi_Black,8.32,0.3573
142,EXT_L2,Extrema,Sprite,8.86,0.3958
143,EXT_L2,Extrema,Coca_Cola_Zero,13.4,0.3616
144,EXT_L2,Extrema,Itubaina,10.97,0.3712
145,EXT_L2,Extrema,Guarana_Antarctica_Zero,9.43,0.392
146,EXT_L2,Extrema,Budweiser_Lata,11.59,0.3078
147,EXT_L2,Extrema,Fanta_Laranja,10.68,0.3456
148,EXT_L2,Extrema,Antarctica_Lata,10.49,0.332
149,EXT_L2,Extrema,Maguary_Caju,11.61,0.3311
150,EXT_L2,Extrema,Maguary_Maracuja,13.09,0.3037
151,EXT_L3,Extrema,H2OH_Limao,9.79,0.3444
152,EXT_L3,Extrema,Brahma_Lata,14.02,0.3873
153,EXT_L3,Extrema,Schweppes_Citrus,10.47,0.3779
154,EXT_L3,Extrema,Sukita_Laranja,11.09,0.3913
155,EXT_L3,Extrema,Del_Valle_Uva,9.15,0.3263
156,EXT_L3,Extrema,Spaten_Lata,10.18,0.3049
157,EXT_L3,Extrema,Heineken_Lata,10.54,0.4101
158,EXT_L3,Extrema,Del_Valle_Laranja,11.92,0.3644
159,EXT_L3,Extrema,Amstel_Lata,10.71,0.3832
160,EXT_L3,Extrema,Pepsi,11.3,0.361
161,EXT_L3,Extrema,Coca_Cola,8.63,0.4168
162,EXT_L3,Extrema,Stella_Artois_Pure_Gold,12.08,0.3517
163,EXT_L3,Extrema,Itaipava_Lata,10.77,0.3371
164,EXT_L3,Extrema,Fanta_Uva,10.46,0.3227
165,EXT_L3,Extrema,Del_Valle_Pessego,9.78,0.3614
166,EXT_L3,Extrema,Sprite_Zero,10.64,0.2651
167,EXT_L3,Extrema,Skol_Lata,9.17,0.3345
168,EXT_L3,Extrema,Guarana_Antarctica,8.46,0.3675
169,EXT_L3,Extrema,Eisenbahn_Pilsen,9.02,0.3809
170,EXT_L3,Extrema,Kuat,11.65,0.3925
171,EXT_L3,Extrema,Pepsi_Black,11.29,0.408
172,EXT_L3,Extrema,Sprite,11.62,0.3289
173,EXT_L3,Extrema,Coca_Cola_Zero,9.86,0.3452
174,EXT_L3,Extrema,Itubaina,10.54,0.3765
175,EXT_L3,Extrema,Guarana_Antarctica_Zero,9.94,0.3583
176,EXT_L3,Extrema,Budweiser_Lata,9.64,0.3518
177,EXT_L3,Extrema,Fanta_Laranja,9.47,0.3204
178,EXT_L3,Extrema,Antarctica_Lata,10.21,0.3637
179,EXT_L3,Extrema,Maguary_Caju,9.38,0.4324
180,EXT_L3,Extrema,Maguary_Maracuja,9.89,0.3502
181,TRE_L1,Tres Rios,H2OH_Limao,9.5,0.3645
182,TRE_L1,Tres Rios,Brahma_Lata,12.21,0.3902
183,TRE_L1,Tres Rios,Schweppes_Citrus,12.66,0.3059
184,TRE_L1,Tres Rios,Sukita_Laranja,8.72,0.3436
185,TRE_L1,Tres Rios,Del_Valle_Uva,10.32,0.3663
186,TRE_L1,Tres Rios,Spaten_Lata,11.57,0.3911
187,TRE_L1,Tres Rios,Heineken_Lata,11.38,0.3045
188,TRE_L1,Tres Rios,Del_Valle_Laranja,10.48,0.2951
189,TRE_L1,Tres Rios,Amstel_Lata,11.58,0.3956
190,TRE_L1,Tres Rios,Pepsi,11.59,0.32
191,TRE_L1,Tres Rios,Coca_Cola,9.98,0.3995
192,TRE_L1,Tres Rios,Stella_Artois_Pure_Gold,12.23,0.373
193,TRE_L1,Tres Rios,Itaipava_Lata,10.84,0.3363
194,TRE_L1,Tres Rios,Fanta_Uva,9.57,0.3609
195,TRE_L1,Tres Rios,Del_Valle_Pessego,9.89,0.3795
196,TRE_L1,Tres Rios,Sprite_Zero,10.16,0.3932
197,TRE_L1,Tres Rios,Skol_Lata,9.47,0.3495
198,TRE_L1,Tres Rios,Guarana_Antarctica,9.75,0.3007
199,TRE_L1,Tres Rios,Eisenbahn_Pilsen,10.84,0.4401
200,TRE_L1,Tres Rios,Kuat,11.84,0.3425
201,TRE_L1,Tres Rios,Pepsi_Black,7.03,0.3615
202,TRE_L1,Tres Rios,Sprite,11.33,0.2998
203,TRE_L1,Tres Rios,Coca_Cola_Zero,8.59,0.2824
204,TRE_L1,Tres Rios,Itubaina,10.84,0.3525
205,TRE_L1,Tres Rios,Guarana_Antarctica_Zero,12.61,0.3152
206,TRE_L1,Tres Rios,Budweiser_Lata,11.44,0.2716
207,TRE_L1,Tres Rios,Fanta_Laranja,6.72,0.2697
208,TRE_L1,Tres Rios,Antarctica_Lata,10.67,0.332
209,TRE_L1,Tres Rios,Maguary_Caju,10.68,0.3547
210,TRE_L1,Tres Rios,Maguary_Maracuja,11.55,0.3435
211,TRE_L2,Tres Rios,H2OH_Limao,8.94,0.4116
212,TRE_L2,Tres Rios,Brahma_Lata,9.54,0.3839
213,TRE_L2,Tres Rios,Schweppes_Citrus,9.09,0.4
214,TRE_L2,Tres Rios,Sukita_Laranja,9.47,0.3538
215,TRE_L2,Tres Rios,Del_Valle_Uva,12.79,0.4001
216,TRE_L2,Tres Rios,Spaten_Lata,11.2,0.3837
217,TRE_L2,Tres Rios,Heineken_Lata,12.53,0.3321
218,TRE_L2,Tres Rios,Del_Valle_Laranja,8.92,0.3116
219,TRE_L2,Tres Rios,Amstel_Lata,12.77,0.3492
220,TRE_L2,Tres Rios,Pepsi,9.95,0.3624
221,TRE_L2,Tres Rios,Coca_Cola,9.61,0.3177
222,TRE_L2,Tres Rios,Stella_Artois_Pure_Gold,10.77,0.3469
223,TRE_L2,Tres Rios,Itaipava_Lata,12.0,0.3427
224,TRE_L2,Tres Rios,Fanta_Uva,10.37,0.3135
225,TRE_L2,Tres Rios,Del_Valle_Pessego,11.2,0.3034
226,TRE_L2,Tres Rios,Sprite_Zero,11.44,0.355
227,TRE_L2,Tres Rios,Skol_Lata,8.69,0.3379
228,TRE_L2,Tres Rios,Guarana_Antarctica,8.31,0.3661
229,TRE_L2,Tres Rios,Eisenbahn_Pilsen,11.76,0.392
230,TRE_L2,Tres Rios,Kuat,11.49,0.3641
231,TRE_L2,Tres Rios,Pepsi_Black,10.7,0.326
232,TRE_L2,Tres Rios,Sprite,10.82,0.3357
233,TRE_L2,Tres Rios,Coca_Cola_Zero,9.31,0.3471
234,TRE_L2,Tres Rios,Itubaina,10.11,0.3719
235,TRE_L2,Tres Rios,Guarana_Antarctica_Zero,11.11,0.3791
236,TRE_L2,Tres Rios,Budweiser_Lata,9.74,0.3274
237,TRE_L2,Tres Rios,Fanta_Laranja,10.93,0.3009
238,TRE_L2,Tres Rios,Antarctica_Lata,9.72,0.3629
239,TRE_L2,Tres Rios,Maguary_Caju,11.55,0.3212
240,TRE_L2,Tres Rios,Maguary_Maracuja,9.8,0.347
241,TRE_L3,Tres Rios,H2OH_Limao,10.35,0.3268
242,TRE_L3,Tres Rios,Brahma_Lata,8.59,0.3868
243,TRE_L3,Tres Rios,Schweppes_Citrus,12.34,0.3492
244,TRE_L3,Tres Rios,Sukita_Laranja,10.0,0.3728
245,TRE_L3,Tres Rios,Del_Valle_Uva,11.14,0.3652
246,TRE_L3,Tres Rios,Spaten_Lata,11.25,0.3
247,TRE_L3,Tres Rios,Heineken_Lata,8.73,0.3436
248,TRE_L3,Tres Rios,Del_Valle_Laranja,11.45,0.3228
249,TRE_L3,Tres Rios,Amstel_Lata,11.06,0.3422
250,TRE_L3,Tres Rios,Pepsi,10.26,0.358
251,TRE_L3,Tres Rios,Coca_Cola,10.26,0.4218
252,TRE_L3,Tres Rios,Stella_Artois_Pure_Gold,9.0,0.3488
253,TRE_L3,Tres Rios,Itaipava_Lata,9.99,0.3685
254,TRE_L3,Tres Rios,Fanta_Uva,11.88,0.3177
255,TRE_L3,Tres Rios,Del_Valle_Pessego,10.98,0.3925
256,TRE_L3,Tres Rios,Sprite_Zero,10.74,0.3673
257,TRE_L3,Tres Rios,Skol_Lata,11.99,0.4151
258,TRE_L3,Tres Rios,Guarana_Antarctica,10.6,0.3284
259,TRE_L3,Tres Rios,Eisenbahn_Pilsen,9.41,0.3598
260,TRE_L3,Tres Rios,Kuat,11.77,0.287
261,TRE_L3,Tres Rios,Pepsi_Black,10.92,0.3338
262,TRE_L3,Tres Rios,Sprite,10.81,0.3037
263,TRE_L3,Tres Rios,Coca_Cola_Zero,10.47,0.4174
264,TRE_L3,Tres Rios,Itubaina,11.07,0.3777
265,TRE_L3,Tres Rios,Guarana_Antarctica_Zero,9.65,0.2809
266,TRE_L3,Tres Rios,Budweiser_Lata,8.66,0.3758
267,TRE_L3,Tres Rios,Fanta_Laranja,12.13,0.3446
268,TRE_L3,Tres Rios,Antarctica_Lata,9.52,0.3452
269,TRE_L3,Tres Rios,Maguary_Caju,9.5,0.3856
270,TRE_L3,Tres Rios,Maguary_Maracuja,9.29,0.3601
271,ALA_L1,Alagoinhas,H2OH_Limao,8.45,0.3598
272,ALA_L1,Alagoinhas,Brahma_Lata,11.54,0.3287
273,ALA_L1,Alagoinhas,Schweppes_Citrus,11.02,0.3898
274,ALA_L1,Alagoinhas,Sukita_Laranja,9.89,0.3424
275,ALA_L1,Alagoinhas,Del_Valle_Uva,10.87,0.335
276,ALA_L1,Alagoinhas,Spaten_Lata,9.44,0.3121
277,ALA_L1,Alagoinhas,Heineken_Lata,12.62,0.3615
278,ALA_L1,Alagoinhas,Del_Valle_Laranja,10.55,0.3314
279,ALA_L1,Alagoinhas,Amstel_Lata,10.67,0.3202
280,ALA_L1,Alagoinhas,Pepsi,8.87,0.3009
281,ALA_L1,Alagoinhas,Coca_Cola,8.12,0.3135
282,ALA_L1,Alagoinhas,Stella_Artois_Pure_Gold,10.97,0.4217
283,ALA_L1,Alagoinhas,Itaipava_Lata,11.32,0.3297
284,ALA_L1,Alagoinhas,Fanta_Uva,10.2,0.3067
285,ALA_L1,Alagoinhas,Del_Valle_Pessego,10.26,0.353
286,ALA_L1,Alagoinhas,Sprite_Zero,9.21,0.4165
287,ALA_L1,Alagoinhas,Skol_Lata,11.75,0.3362
288,ALA_L1,Alagoinhas,Guarana_Antarctica,8.2,0.4049
289,ALA_L1,Alagoinhas,Eisenbahn_Pilsen,10.92,0.3938
290,ALA_L1,Alagoinhas,Kuat,10.65,0.2761
291,ALA_L1,Alagoinhas,Pepsi_Black,9.42,0.3506
292,ALA_L1,Alagoinhas,Sprite,11.92,0.3339
293,ALA_L1,Alagoinhas,Coca_Cola_Zero,10.74,0.3913
294,ALA_L1,Alagoinhas,Itubaina,9.87,0.3147
295,ALA_L1,Alagoinhas,Guarana_Antarctica_Zero,10.43,0.3423
296,ALA_L1,Alagoinhas,Budweiser_Lata,12.26,0.2842
297,ALA_L1,Alagoinhas,Fanta_Laranja,8.73,0.3458
298,ALA_L1,Alagoinhas,Antarctica_Lata,9.22,0.4123
299,ALA_L1,Alagoinhas,Maguary_Caju,12.24,0.3081
300,ALA_L1,Alagoinhas,Maguary_Maracuja,10.4,0.356
301,ALA_L2,Alagoinhas,H2OH_Limao,11.51,0.2901
302,ALA_L2,Alagoinhas,Brahma_Lata,11.17,0.2917
303,ALA_L2,Alagoinhas,Schweppes_Citrus,9.04,0.2927
304,ALA_L2,Alagoinhas,Sukita_Laranja,12.66,0.3471
305,ALA_L2,Alagoinhas,Del_Valle_Uva,10.85,0.3529
306,ALA_L2,Alagoinhas,Spaten_Lata,9.45,0.3549
307,ALA_L2,Alagoinhas,Heineken_Lata,10.19,0.3028
308,ALA_L2,Alagoinhas,Del_Valle_Laranja,11.01,0.4126
309,ALA_L2,Alagoinhas,Amstel_Lata,9.47,0.3741
310,ALA_L2,Alagoinhas,Pepsi,8.91,0.3096
311,ALA_L2,Alagoinhas,Coca_Cola,9.45,0.2999
312,ALA_L2,Alagoinhas,Stella_Artois_Pure_Gold,9.57,0.3392
313,ALA_L2,Alagoinhas,Itaipava_Lata,10.77,0.3709
314,ALA_L2,Alagoinhas,Fanta_Uva,9.72,0.4182
315,ALA_L2,Alagoinhas,Del_Valle_Pessego,9.11,0.4809
316,ALA_L2,Alagoinhas,Sprite_Zero,10.77,0.3388
317,ALA_L2,Alagoinhas,Skol_Lata,9.76,0.2965
318,ALA_L2,Alagoinhas,Guarana_Antarctica,7.95,0.3844
319,ALA_L2,Alagoinhas,Eisenbahn_Pilsen,9.4,0.3415
320,ALA_L2,Alagoinhas,Kuat,9.0,0.3232
321,ALA_L2,Alagoinhas,Pepsi_Black,11.85,0.3622
322,ALA_L2,Alagoinhas,Sprite,11.59,0.3097
323,ALA_L2,Alagoinhas,Coca_Cola_Zero,11.89,0.3574
324,ALA_L2,Alagoinhas,Itubaina,10.52,0.3398
325,ALA_L2,Alagoinhas,Guarana_Antarctica_Zero,10.62,0.3651
326,ALA_L2,Alagoinhas,Budweiser_Lata,10.32,0.2733
327,ALA_L2,Alagoinhas,Fanta_Laranja,10.67,0.3594
328,ALA_L2,Alagoinhas,Antarctica_Lata,10.99,0.3681
329,ALA_L2,Alagoinhas,Maguary_Caju,11.2,0.3778
330,ALA_L2,Alagoinhas,Maguary_Maracuja,12.17,0.3108
331,ALA_L3,Alagoinhas,H2OH_Limao,12.79,0.3462
332,ALA_L3,Alagoinhas,Brahma_Lata,11.24,0.3199
333,ALA_L3,Alagoinhas,Schweppes_Citrus,10.24,0.4041
334,ALA_L3,Alagoinhas,Sukita_Laranja,9.93,0.3479
335,ALA_L3,Alagoinhas,Del_Valle_Uva,10.1,0.2857
336,ALA_L3,Alagoinhas,Spaten_Lata,9.01,0.3392
337,ALA_L3,Alagoinhas,Heineken_Lata,11.09,0.3127
338,ALA_L3,Alagoinhas,Del_Valle_Laranja,9.38,0.3174
339,ALA_L3,Alagoinhas,Amstel_Lata,10.67,0.3438
340,ALA_L3,Alagoinhas,Pepsi,10.11,0.3072
341,ALA_L3,Alagoinhas,Coca_Cola,8.97,0.291
342,ALA_L3,Alagoinhas,Stella_Artois_Pure_Gold,11.79,0.3459
343,ALA_L3,Alagoinhas,Itaipava_Lata,10.49,0.3259
344,ALA_L3,Alagoinhas,Fanta_Uva,8.14,0.3177
345,ALA_L3,Alagoinhas,Del_Valle_Pessego,11.24,0.3884
346,ALA_L3,Alagoinhas,Sprite_Zero,11.76,0.381
347,ALA_L3,Alagoinhas,Skol_Lata,9.84,0.4179
348,ALA_L3,Alagoinhas,Guarana_Antarctica,9.11,0.4268
349,ALA_L3,Alagoinhas,Eisenbahn_Pilsen,10.21,0.3522
350,ALA_L3,Alagoinhas,Kuat,9.98,0.3125
351,ALA_L3,Alagoinhas,Pepsi_Black,11.09,0.3151
352,ALA_L3,Alagoinhas,Sprite,10.24,0.3677
353,ALA_L3,Alagoinhas,Coca_Cola_Zero,11.27,0.3317
354,ALA_L3,Alagoinhas,Itubaina,14.39,0.2659
355,ALA_L3,Alagoinhas,Guarana_Antarctica_Zero,11.79,0.3776
356,ALA_L3,Alagoinhas,Budweiser_Lata,11.27,0.4059
357,ALA_L3,Alagoinhas,Fanta_Laranja,11.79,0.3331
358,ALA_L3,Alagoinhas,Antarctica_Lata,11.43,0.3736
359,ALA_L3,Alagoinhas,Maguary_Caju,9.72,0.3117
360,ALA_L3,Alagoinhas,Maguary_Maracuja,9.56,0.4149
361,FRU_L1,Frutal,H2OH_Limao,11.03,0.3169
362,FRU_L1,Frutal,Brahma_Lata,10.97,0.4055
363,FRU_L1,Frutal,Schweppes_Citrus,12.75,0.3637
364,FRU_L1,Frutal,Sukita_Laranja,12.07,0.4001
365,FRU_L1,Frutal,Del_Valle_Uva,8.98,0.3962
366,FRU_L1,Frutal,Spaten_Lata,9.71,0.3951
367,FRU_L1,Frutal,Heineken_Lata,11.41,0.3216
368,FRU_L1,Frutal,Del_Valle_Laranja,11.2,0.3621
369,FRU_L1,Frutal,Amstel_Lata,9.88,0.3722
370,FRU_L1,Frutal,Pepsi,9.6,0.2958
371,FRU_L1,Frutal,Coca_Cola,9.53,0.3843
372,FRU_L1,Frutal,Stella_Artois_Pure_Gold,10.55,0.3259
373,FRU_L1,Frutal,Itaipava_Lata,12.12,0.371
374,FRU_L1,Frutal,Fanta_Uva,8.92,0.3512
375,FRU_L1,Frutal,Del_Valle_Pessego,13.28,0.3235
376,FRU_L1,Frutal,Sprite_Zero,11.02,0.339
377,FRU_L1,Frutal,Skol_Lata,9.7,0.3377
378,FRU_L1,Frutal,Guarana_Antarctica,11.93,0.3207
379,FRU_L1,Frutal,Eisenbahn_Pilsen,10.56,0.3313
380,FRU_L1,Frutal,Kuat,11.53,0.3285
381,FRU_L1,Frutal,Pepsi_Black,9.88,0.3447
382,FRU_L1,Frutal,Sprite,9.93,0.3519
383,FRU_L1,Frutal,Coca_Cola_Zero,10.27,0.3353
384,FRU_L1,Frutal,Itubaina,9.55,0.3158
385,FRU_L1,Frutal,Guarana_Antarctica_Zero,12.05,0.358
386,FRU_L1,Frutal,Budweiser_Lata,8.3,0.3037
387,FRU_L1,Frutal,Fanta_Laranja,11.54,0.3987
388,FRU_L1,Frutal,Antarctica_Lata,8.69,0.3559
389,FRU_L1,Frutal,Maguary_Caju,9.77,0.2644
390,FRU_L1,Frutal,Maguary_Maracuja,11.75,0.3496
391,FRU_L2,Frutal,H2OH_Limao,10.91,0.2871
392,FRU_L2,Frutal,Brahma_Lata,7.98,0.3324
393,FRU_L2,Frutal,Schweppes_Citrus,10.36,0.3611
394,FRU_L2,Frutal,Sukita_Laranja,9.86,0.4092
395,FRU_L2,Frutal,Del_Valle_Uva,9.53,0.2948
396,FRU_L2,Frutal,Spaten_Lata,9.5,0.3025
397,FRU_L2,Frutal,Heineken_Lata,11.78,0.3046
398,FRU_L2,Frutal,Del_Valle_Laranja,9.59,0.3577
399,FRU_L2,Frutal,Amstel_Lata,10.52,0.3152
400,FRU_L2,Frutal,Pepsi,11.73,0.3555
401,FRU_L2,Frutal,Coca_Cola,12.72,0.3732
402,FRU_L2,Frutal,Stella_Artois_Pure_Gold,10.45,0.3314
403,FRU_L2,Frutal,Itaipava_Lata,9.91,0.2914
404,FRU_L2,Frutal,Fanta_Uva,10.82,0.3605
405,FRU_L2,Frutal,Del_Valle_Pessego,10.8,0.33
406,FRU_L2,Frutal,Sprite_Zero,11.58,0.326
407,FRU_L2,Frutal,Skol_Lata,12.34,0.3357
408,FRU_L2,Frutal,Guarana_Antarctica,9.68,0.3384
409,FRU_L2,Frutal,Eisenbahn_Pilsen,9.47,0.3527
410,FRU_L2,Frutal,Kuat,13.09,0.3428
