id,production_line,plant,product_id,production_cost,inventory_cost
63,JAC_L3,Jacarei,Schweppes_Citrus,12.11,0.3879
64,JAC_L3,Jacarei,Sukita_Laranja,10.79,0.3684
65,JAC_L3,Jacarei,Del_Valle_Uva,11.73,0.3754
66,JAC_L3,Jacarei,Spaten_Lata,10.85,0.3299
67,JAC_L3,Jacarei,Heineken_Lata,9.45,0.3922
68,JAC_L3,Jacarei,Del_Valle_Laranja,11.09,0.3392
69,JAC_L3,Jacarei,Amstel_Lata,11.48,0.38
70,JAC_L3,Jacarei,Pepsi,9.61,0.3185
71,JAC_L3,Jacarei,Coca_Cola,10.53,0.3418
72,JAC_L3,Jacarei,Stella_Artois_Pure_Gold,8.71,0.3736
73,JAC_L3,Jacarei,Itaipava_Lata,10.17,0.2942
74,JAC_L3,Jacarei,Fanta_Uva,9.46,0.4475
75,JAC_L3,Jacarei,Del_Valle_Pessego,7.72,0.2989
76,JAC_L3,Jacarei,Sprite_Zero,8.43,0.3454
77,JAC_L3,Jacarei,Skol_Lata,11.99,0.3542
78,JAC_L3,Jacarei,Guarana_Antarctica,11.08,0.3386
79,JAC_L3,Jacarei,Eisenbahn_Pilsen,11.15,0.3137
80,JAC_L3,Jacarei,Kuat,11.57,0.3573
81,JAC_L3,Jacarei,Pepsi_Black,10.03,0.3373
82,JAC_L3,Jacarei,Sprite,12.2,0.2324
83,JAC_L3,Jacarei,Coca_Cola_Zero,10.12,0.2686
84,JAC_L3,Jacarei,Itubaina,11.97,0.3763
85,JAC_L3,Jacarei,Guarana_Antarctica_Zero,9.66,0.3637
86,JAC_L3,Jacarei,Budweiser_Lata,10.61,0.3248
87,JAC_L3,Jacarei,Fanta_Laranja,11.85,0.394
88,JAC_L3,Jacarei,Antarctica_Lata,12.19,0.3634
89,JAC_L3,Jacarei,Maguary_Caju,10.29,0.3746
90,JAC_L3,Jacarei,Maguary_Maracuja,9.95,0.2816
91,EXT_L1,Extrema,H2OH_Limao,12.82,0.3291
92,EXT_L1,Extrema,Brahma_Lata,10.16,0.3034
93,EXT_L1,Extrema,Schweppes_Citrus,11.01,0.3282
94,EXT_L1,Extrema,Sukita_Laranja,11.2,0.3383
95,EXT_L1,Extrema,Del_Valle_Uva,10.08,0.3681
96,EXT_L1,Extrema,Spaten_Lata,10.93,0.3868
97,EXT_L1,Extrema,Heineken_Lata,10.87,0.3162
98,EXT_L1,Extrema,Del_Valle_Laranja,10.69,0.3671
99,EXT_L1,Extrema,Amstel_Lata,13.26,0.3535
100,EXT_L1,Extrema,Pepsi,11.61,0.3217
101,EXT_L1,Extrema,Coca_Cola,9.55,0.352
102,EXT_L1,Extrema,Stella_Artois_Pure_Gold,9.32,0.2952
103,EXT_L1,Extrema,Itaipava_Lata,10.77,0.362
104,EXT_L1,Extrema,Fanta_Uva,10.39,0.3326
105,EXT_L1,Extrema,Del_Valle_Pessego,11.12,0.2602
106,EXT_L1,Extrema,Sprite_Zero,11.93,0.3617
107,EXT_L1,Extrema,Skol_Lata,10.76,0.3273
108,EXT_L1,Extrema,Guarana_Antarctica,11.19,0.3911
109,EXT_L1,Extrema,Eisenbahn_Pilsen,11.37,0.311
110,EXT_L1,Extrema,Kuat,8.91,0.3593
111,EXT_L1,Extrema,Pepsi_Black,10.09,0.3287
112,EXT_L1,Extrema,Sprite,8.73,0.3408
113,EXT_L1,Extrema,Coca_Cola_Zero,11.07,0.3467
114,EXT_L1,Extrema,Itubaina,12.56,0.3716
115,EXT_L1,Extrema,Guarana_Antarctica_Zero,10.67,0.2858
116,EXT_L1,Extrema,Budweiser_Lata,9.96,0.3364
117,EXT_L1,Extrema,Fanta_Laranja,9.86,0.3698
118,EXT_L1,Extrema,Antarctica_Lata,10.68,0.2765
119,EXT_L1,Extrema,Maguary_Caju,10.07,0.3161
120,EXT_L1,Extrema,Maguary_Maracuja,11.22,0.3134
121,EXT_L2,Extrema,H2OH_Limao,10.67,0.3987
122,EXT_L2,Extrema,Brahma_Lata,9.94,0.3797
123,EXT_L2,Extrema,Schweppes_Citrus,10.18,0.3378
124,EXT_L2,Extrema,Sukita_Laranja,12.89,0.3948
125,EXT_L2,Extrema,Del_Valle_Uva,11.18,0.4141
126,EXT_L2,Extrema,Spaten_Lata,11.11,0.3484
127,EXT_L2,Extrema,Heineken_Lata,11.25,0.3116
128,EXT_L2,Extrema,Del_Valle_Laranja,9.94,0.3874
129,EXT_L2,Extrema,Amstel_Lata,9.68,0.3761
130,EXT_L2,Extrema,Pepsi,10.46,0.3731
131,EXT_L2,Extrema,Coca_Cola,12.3,0.3573
132,EXT_L2,Extrema,Stella_Artois_Pure_Gold,10.06,0.3989
133,EXT_L2,Extrema,Itaipava_Lata,8.68,0.3645
134,EXT_L2,Extrema,Fanta_Uva,12.02,0.3492
135,EXT_L2,Extrema,Del_Valle_Pessego,11.33,0.3188
136,EXT_L2,Extrema,Sprite_Zero,11.29,0.3668
137,EXT_L2,Extrema,Skol_Lata,9.1,0.3616
138,EXT_L2,Extrema,Guarana_Antarctica,11.49,0.3834
139,EXT_L2,Extrema,Eisenbahn_Pilsen,12.07,0.4752
140,EXT_L2,Extrema,Kuat,9.36,0.2962
141,EXT_L2,Extrema,Pepsi_Black,10.79,0.3539
142,EXT_L2,Extrema,Sprite,11.77,0.3489
143,EXT_L2,Extrema,Coca_Cola_Zero,10.47,0.3465
144,EXT_L2,Extrema,Itubaina,10.7,0.3851
145,EXT_L2,Extrema,Guarana_Antarctica_Zero,10.09,0.3945
146,EXT_L2,Extrema,Budweiser_Lata,11.85,0.4036
147,EXT_L2,Extrema,Fanta_Laranja,8.99,0.3688
148,EXT_L2,Extrema,Antarctica_Lata,10.28,0.3165
149,EXT_L2,Extrema,Maguary_Caju,10.62,0.4279
150,EXT_L2,Extrema,Maguary_Maracuja,11.97,0.2788
151,EXT_L3,Extrema,H2OH_Limao,8.96,0.4509
152,EXT_L3,Extrema,Brahma_Lata,11.37,0.3586
153,EXT_L3,Extrema,Schweppes_Citrus,8.18,0.37
154,EXT_L3,Extrema,Sukita_Laranja,9.01,0.3563
155,EXT_L3,Extrema,Del_Valle_Uva,9.91,0.3795
156,EXT_L3,Extrema,Spaten_Lata,11.03,0.3534
157,EXT_L3,Extrema,Heineken_Lata,10.26,0.3856
158,EXT_L3,Extrema,Del_Valle_Laranja,11.09,0.3536
159,EXT_L3,Extrema,Amstel_Lata,9.72,0.4011
160,EXT_L3,Extrema,Pepsi,9.9,0.3806
161,EXT_L3,Extrema,Coca_Cola,11.48,0.3445
162,EXT_L3,Extrema,Stella_Artois_Pure_Gold,11.83,0.3256
163,EXT_L3,Extrema,Itaipava_Lata,10.41,0.3681
164,EXT_L3,Extrema,Fanta_Uva,10.12,0.3477
165,EXT_L3,Extrema,Del_Valle_Pessego,10.63,0.3386
166,EXT_L3,Extrema,Sprite_Zero,9.86,0.3207
167,EXT_L3,Extrema,Skol_Lata,10.81,0.3359
168,EXT_L3,Extrema,Guarana_Antarctica,13.41,0.2647
169,EXT_L3,Extrema,Eisenbahn_Pilsen,11.45,0.3312
170,EXT_L3,Extrema,Kuat,7.72,0.2848
171,EXT_L3,Extrema,Pepsi_Black,10.79,0.3165
172,EXT_L3,Extrema,Sprite,9.34,0.3035
173,EXT_L3,Extrema,Coca_Cola_Zero,10.53,0.3716
174,EXT_L3,Extrema,Itubaina,10.43,0.3469
175,EXT_L3,Extrema,Guarana_Antarctica_Zero,9.39,0.3462
176,EXT_L3,Extrema,Budweiser_Lata,9.17,0.4739
177,EXT_L3,Extrema,Fanta_Laranja,9.97,0.2896
178,EXT_L3,Extrema,Antarctica_Lata,12.39,0.3751
179,EXT_L3,Extrema,Maguary_Caju,9.98,0.3538
180,EXT_L3,Extrema,Maguary_Maracuja,11.34,0.3657
181,TRE_L1,Tres Rios,H2OH_Limao,10.8,0.3443
182,TRE_L1,Tres Rios,Brahma_Lata,10.68,0.3225
183,TRE_L1,Tres Rios,Schweppes_Citrus,10.04,0.3847
184,TRE_L1,Tres Rios,Sukita_Laranja,12.37,0.2946
185,TRE_L1,Tres Rios,Del_Valle_Uva,10.85,0.3522
186,TRE_L1,Tres Rios,Spaten_Lata,10.87,0.3962
187,TRE_L1,Tres Rios,Heineken_Lata,11.13,0.3849
188,TRE_L1,Tres Rios,Del_Valle_Laranja,11.19,0.3804
189,TRE_L1,Tres Rios,Amstel_Lata,12.23,0.3683
190,TRE_L1,Tres Rios,Pepsi,9.39,0.3353
191,TRE_L1,Tres Rios,Coca_Cola,13.59,0.2941
192,TRE_L1,Tres Rios,Stella_Artois_Pure_Gold,11.57,0.2953
193,TRE_L1,Tres Rios,Itaipava_Lata,9.36,0.3416
194,TRE_L1,Tres Rios,Fanta_Uva,10.22,0.403
195,TRE_L1,Tres Rios,Del_Valle_Pessego,10.38,0.3624
196,TRE_L1,Tres Rios,Sprite_Zero,10.13,0.3933
197,TRE_L1,Tres Rios,Skol_Lata,9.74,0.315
198,TRE_L1,Tres Rios,Guarana_Antarctica,10.15,0.3189
199,TRE_L1,Tres Rios,Eisenbahn_Pilsen,10.3,0.3333
200,TRE_L1,Tres Rios,Kuat,10.59,0.3239
201,TRE_L1,Tres Rios,Pepsi_Black,9.43,0.3682
202,TRE_L1,Tres Rios,Sprite,11.22,0.3118
203,TRE_L1,Tres Rios,Coca_Cola_Zero,11.5,0.3072
204,TRE_L1,Tres Rios,Itubaina,10.55,0.3745
205,TRE_L1,Tres Rios,Guarana_Antarctica_Zero,10.42,0.3742
206,TRE_L1,Tres Rios,Budweiser_Lata,11.73,0.4079
207,TRE_L1,Tres Rios,Fanta_Laranja,11.45,0.3198
208,TRE_L1,Tres Rios,Antarctica_Lata,10.51,0.4117
209,TRE_L1,Tres Rios,Maguary_Caju,10.37,0.2989
210,TRE_L1,Tres Rios,Maguary_Maracuja,9.88,0.3437
211,TRE_L2,Tres Rios,H2OH_Limao,11.7,0.3612
212,TRE_L2,Tres Rios,Brahma_Lata,9.82,0.3652
213,TRE_L2,Tres Rios,Schweppes_Citrus,11.11,0.4195
214,TRE_L2,Tres Rios,Sukita_Laranja,10.94,0.4116
215,TRE_L2,Tres Rios,Del_Valle_Uva,10.78,0.3152
216,TRE_L2,Tres Rios,Spaten_Lata,9.63,0.3157
217,TRE_L2,Tres Rios,Heineken_Lata,8.13,0.3431
218,TRE_L2,Tres Rios,Del_Valle_Laranja,8.15,0.3571
219,TRE_L2,Tres Rios,Amstel_Lata,10.23,0.3243
220,TRE_L2,Tres Rios,Pepsi,8.97,0.2564
221,TRE_L2,Tres Rios,Coca_Cola,9.74,0.3151
222,TRE_L2,Tres Rios,Stella_Artois_Pure_Gold,10.41,0.3229
223,TRE_L2,Tres Rios,Itaipava_Lata,10.42,0.3971
224,TRE_L2,Tres Rios,Fanta_Uva,9.5,0.3786
225,TRE_L2,Tres Rios,Del_Valle_Pessego,8.86,0.4029
226,TRE_L2,Tres Rios,Sprite_Zero,12.84,0.3806
227,TRE_L2,Tres Rios,Skol_Lata,10.38,0.3255
228,TRE_L2,Tres Rios,Guarana_Antarctica,12.01,0.3559
229,TRE_L2,Tres Rios,Eisenbahn_Pilsen,12.34,0.3313
230,TRE_L2,Tres Rios,Kuat,9.03,0.2932
231,TRE_L2,Tres Rios,Pepsi_Black,11.62,0.4184
232,TRE_L2,Tres Rios,Sprite,12.0,0.4203
233,TRE_L2,Tres Rios,Coca_Cola_Zero,9.14,0.3375
234,TRE_L2,Tres Rios,Itubaina,12.33,0.4016
235,TRE_L2,Tres Rios,Guarana_Antarctica_Zero,11.74,0.3391
236,TRE_L2,Tres Rios,Budweiser_Lata,11.38,0.2956
237,TRE_L2,Tres Rios,Fanta_Laranja,8.81,0.371
238,TRE_L2,Tres Rios,Antarctica_Lata,8.96,0.3808
239,TRE_L2,Tres Rios,Maguary_Caju,12.62,0.325
240,TRE_L2,Tres Rios,Maguary_Maracuja,11.24,0.4228
241,TRE_L3,Tres Rios,H2OH_Limao,9.91,0.3172
242,TRE_L3,Tres Rios,Brahma_Lata,11.07,0.3615
243,TRE_L3,Tres Rios,Schweppes_Citrus,12.31,0.3791
244,TRE_L3,Tres Rios,Sukita_Laranja,12.46,0.3315
245,TRE_L3,Tres Rios,Del_Valle_Uva,10.3,0.3046
246,TRE_L3,Tres Rios,Spaten_Lata,10.73,0.3597
247,TRE_L3,Tres Rios,Heineken_Lata,11.28,0.3419
248,TRE_L3,Tres Rios,Del_Valle_Laranja,8.08,0.3803
249,TRE_L3,Tres Rios,Amstel_Lata,10.42,0.3061
250,TRE_L3,Tres Rios,Pepsi,10.31,0.3508
251,TRE_L3,Tres Rios,Coca_Cola,9.08,0.3537
252,TRE_L3,Tres Rios,Stella_Artois_Pure_Gold,11.74,0.3048
253,TRE_L3,Tres Rios,Itaipava_Lata,11.22,0.3733
254,TRE_L3,Tres Rios,Fanta_Uva,9.35,0.3419
255,TRE_L3,Tres Rios,Del_Valle_Pessego,9.72,0.3146
256,TRE_L3,Tres Rios,Sprite_Zero,9.25,0.3646
257,TRE_L3,Tres Rios,Skol_Lata,9.67,0.3601
258,TRE_L3,Tres Rios,Guarana_Antarctica,11.2,0.3913
259,TRE_L3,Tres Rios,Eisenbahn_Pilsen,10.72,0.371
260,TRE_L3,Tres Rios,Kuat,9.23,0.364
261,TRE_L3,Tres Rios,Pepsi_Black,12.42,0.2686
262,TRE_L3,Tres Rios,Sprite,10.56,0.3117
263,TRE_L3,Tres Rios,Coca_Cola_Zero,9.65,0.4332
264,TRE_L3,Tres Rios,Itubaina,9.62,0.3344
265,TRE_L3,Tres Rios,Guarana_Antarctica_Zero,11.78,0.3478
266,TRE_L3,Tres Rios,Budweiser_Lata,9.28,0.365
267,TRE_L3,Tres Rios,Fanta_Laranja,11.94,0.3982
268,TRE_L3,Tres Rios,Antarctica_Lata,11.67,0.4058
269,TRE_L3,Tres Rios,Maguary_Caju,7.84,0.3252
270,TRE_L3,Tres Rios,Maguary_Maracuja,9.68,0.3225
271,ALA_L1,Alagoinhas,H2OH_Limao,8.83,0.3393
272,ALA_L1,Alagoinhas,Brahma_Lata,9.17,0.3185
273,ALA_L1,Alagoinhas,Schweppes_Citrus,11.66,0.3379
274,ALA_L1,Alagoinhas,Sukita_Laranja,13.81,0.3584
275,ALA_L1,Alagoinhas,Del_Valle_Uva,10.54,0.3453
276,ALA_L1,Alagoinhas,Spaten_Lata,9.91,0.3938
277,ALA_L1,Alagoinhas,Heineken_Lata,12.11,0.4174
278,ALA_L1,Alagoinhas,Del_Valle_Laranja,11.38,0.3364
279,ALA_L1,Alagoinhas,Amstel_Lata,11.74,0.4232
280,ALA_L1,Alagoinhas,Pepsi,10.92,0.2938
281,ALA_L1,Alagoinhas,Coca_Cola,8.24,0.3645
282,ALA_L1,Alagoinhas,Stella_Artois_Pure_Gold,8.95,0.3267
283,ALA_L1,Alagoinhas,Itaipava_Lata,9.82,0.3218
284,ALA_L1,Alagoinhas,Fanta_Uva,10.11,0.2943
285,ALA_L1,Alagoinhas,Del_Valle_Pessego,8.73,0.4144
286,ALA_L1,Alagoinhas,Sprite_Zero,12.72,0.4336
287,ALA_L1,Alagoinhas,Skol_Lata,10.49,0.4231
288,ALA_L1,Alagoinhas,Guarana_Antarctica,9.5,0.3058
289,ALA_L1,Alagoinhas,Eisenbahn_Pilsen,10.63,0.354
290,ALA_L1,Alagoinhas,Kuat,10.63,0.3254
291,ALA_L1,Alagoinhas,Pepsi_Black,11.11,0.3857
292,ALA_L1,Alagoinhas,Sprite,10.97,0.317
293,ALA_L1,Alagoinhas,Coca_Cola_Zero,9.55,0.3475
294,ALA_L1,Alagoinhas,Itubaina,9.42,0.3813
295,ALA_L1,Alagoinhas,Guarana_Antarctica_Zero,9.5,0.3359
296,ALA_L1,Alagoinhas,Budweiser_Lata,10.22,0.3863
297,ALA_L1,Alagoinhas,Fanta_Laranja,11.57,0.3611
298,ALA_L1,Alagoinhas,Antarctica_Lata,11.7,0.383
299,ALA_L1,Alagoinhas,Maguary_Caju,10.05,0.3445
300,ALA_L1,Alagoinhas,Maguary_Maracuja,9.95,0.3817
301,ALA_L2,Alagoinhas,H2OH_Limao,10.2,0.3694
302,ALA_L2,Alagoinhas,Brahma_Lata,9.56,0.3446
303,ALA_L2,Alagoinhas,Schweppes_Citrus,11.71,0.3462
304,ALA_L2,Alagoinhas,Sukita_Laranja,12.12,0.39
305,ALA_L2,Alagoinhas,Del_Valle_Uva,9.56,0.3292
306,ALA_L2,Alagoinhas,Spaten_Lata,11.52,0.3916
307,ALA_L2,Alagoinhas,Heineken_Lata,10.22,0.296
308,ALA_L2,Alagoinhas,Del_Valle_Laranja,10.03,0.4378
309,ALA_L2,Alagoinhas,Amstel_Lata,11.32,0.4314
310,ALA_L2,Alagoinhas,Pepsi,10.4,0.3645
311,ALA_L2,Alagoinhas,Coca_Cola,12.22,0.3125
312,ALA_L2,Alagoinhas,Stella_Artois_Pure_Gold,10.35,0.3648
313,ALA_L2,Alagoinhas,Itaipava_Lata,11.2,0.3381
314,ALA_L2,Alagoinhas,Fanta_Uva,10.47,0.306
315,ALA_L2,Alagoinhas,Del_Valle_Pessego,9.91,0.3182
316,ALA_L2,Alagoinhas,Sprite_Zero,10.36,0.3413
317,ALA_L2,Alagoinhas,Skol_Lata,8.58,0.3489
318,ALA_L2,Alagoinhas,Guarana_Antarctica,9.96,0.3652
319,ALA_L2,Alagoinhas,Eisenbahn_Pilsen,11.24,0.3293
320,ALA_L2,Alagoinhas,Kuat,10.6,0.361
321,ALA_L2,Alagoinhas,Pepsi_Black,11.02,0.3202
322,ALA_L2,Alagoinhas,Sprite,8.9,0.3083
323,ALA_L2,Alagoinhas,Coca_Cola_Zero,10.06,0.3794
324,ALA_L2,Alagoinhas,Itubaina,9.77,0.325
325,ALA_L2,Alagoinhas,Guarana_Antarctica_Zero,8.71,0.3668
326,ALA_L2,Alagoinhas,Budweiser_Lata,12.36,0.3298
327,ALA_L2,Alagoinhas,Fanta_Laranja,10.53,0.3489
328,ALA_L2,Alagoinhas,Antarctica_Lata,10.9,0.3234
329,ALA_L2,Alagoinhas,Maguary_Caju,9.77,0.3499
330,ALA_L2,Alagoinhas,Maguary_Maracuja,8.19,0.3299
331,ALA_L3,Alagoinhas,H2OH_Limao,10.54,0.4104
332,ALA_L3,Alagoinhas,Brahma_Lata,8.12,0.3513
333,ALA_L3,Alagoinhas,Schweppes_Citrus,10.15,0.4459
334,ALA_L3,Alagoinhas,Sukita_Laranja,9.55,0.3468
335,ALA_L3,Alagoinhas,Del_Valle_Uva,9.48,0.3329
336,ALA_L3,Alagoinhas,Spaten_Lata,10.58,0.3553
337,ALA_L3,Alagoinhas,Heineken_Lata,9.49,0.3869
338,ALA_L3,Alagoinhas,Del_Valle_Laranja,11.21,0.3493
339,ALA_L3,Alagoinhas,Amstel_Lata,10.81,0.3284
340,ALA_L3,Alagoinhas,Pepsi,10.55,0.3368
341,ALA_L3,Alagoinhas,Coca_Cola,9.27,0.3441
342,ALA_L3,Alagoinhas,Stella_Artois_Pure_Gold,10.09,0.3613
343,ALA_L3,Alagoinhas,Itaipava_Lata,7.97,0.3583
344,ALA_L3,Alagoinhas,Fanta_Uva,11.07,0.3682
345,ALA_L3,Alagoinhas,Del_Valle_Pessego,10.25,0.3765
346,ALA_L3,Alagoinhas,Sprite_Zero,11.71,0.3673
347,ALA_L3,Alagoinhas,Skol_Lata,7.39,0.3
348,ALA_L3,Alagoinhas,Guarana_Antarctica,9.68,0.3166
349,ALA_L3,Alagoinhas,Eisenbahn_Pilsen,12.96,0.4309
350,ALA_L3,Alagoinhas,Kuat,14.85,0.2901
351,ALA_L3,Alagoinhas,Pepsi_Black,10.17,0.3927
352,ALA_L3,Alagoinhas,Sprite,10.18,0.3593
353,ALA_L3,Alagoinhas,Coca_Cola_Zero,12.95,0.373
354,ALA_L3,Alagoinhas,Itubaina,12.4,0.3445
355,ALA_L3,Alagoinhas,Guarana_Antarctica_Zero,9.56,0.2755
356,ALA_L3,Alagoinhas,Budweiser_Lata,10.76,0.3694
357,ALA_L3,Alagoinhas,Fanta_Laranja,9.81,0.3216
358,ALA_L3,Alagoinhas,Antarctica_Lata,10.57,0.4249
359,ALA_L3,Alagoinhas,Maguary_Caju,7.35,0.2501
360,ALA_L3,Alagoinhas,Maguary_Maracuja,8.39,0.3359
361,FRU_L1,Frutal,H2OH_Limao,9.94,0.3971
362,FRU_L1,Frutal,Brahma_Lata,12.68,0.3677
363,FRU_L1,Frutal,Schweppes_Citrus,9.03,0.3899
364,FRU_L1,Frutal,Sukita_Laranja,8.81,0.2868
365,FRU_L1,Frutal,Del_Valle_Uva,8.53,0.3718
366,FRU_L1,Frutal,Spaten_Lata,7.86,0.3461
367,FRU_L1,Frutal,Heineken_Lata,10.55,0.3612
368,FRU_L1,Frutal,Del_Valle_Laranja,10.59,0.2937
369,FRU_L1,Frutal,Amstel_Lata,11.04,0.3408
370,FRU_L1,Frutal,Pepsi,9.54,0.3562
371,FRU_L1,Frutal,Coca_Cola,10.61,0.3053
372,FRU_L1,Frutal,Stella_Artois_Pure_Gold,10.44,0.3205
373,FRU_L1,Frutal,Itaipava_Lata,10.13,0.3647
374,FRU_L1,Frutal,Fanta_Uva,11.15,0.3644
375,FRU_L1,Frutal,Del_Valle_Pessego,10.6,0.3805
376,FRU_L1,Frutal,Sprite_Zero,7.69,0.2903
377,FRU_L1,Frutal,Skol_Lata,11.13,0.35
378,FRU_L1,Frutal,Guarana_Antarctica,10.19,0.3346
379,FRU_L1,Frutal,Eisenbahn_Pilsen,10.09,0.4002
380,FRU_L1,Frutal,Kuat,9.04,0.3133
381,FRU_L1,Frutal,Pepsi_Black,10.36,0.2745
382,FRU_L1,Frutal,Sprite,9.37,0.3499
383,FRU_L1,Frutal,Coca_Cola_Zero,9.63,0.3971
384,FRU_L1,Frutal,Itubaina,11.47,0.3403
385,FRU_L1,Frutal,Guarana_Antarctica_Zero,10.42,0.3463
386,FRU_L1,Frutal,Budweiser_Lata,9.56,0.3397
387,FRU_L1,Frutal,Fanta_Laranja,12.02,0.3257
388,FRU_L1,Frutal,Antarctica_Lata,9.72,0.3748
389,FRU_L1,Frutal,Maguary_Caju,10.3,0.3559
390,FRU_L1,Frutal,Maguary_Maracuja,13.3,0.3055
391,FRU_L2,Frutal,H2OH_Limao,10.86,0.3663
392,FRU_L2,Frutal,Brahma_Lata,10.11,0.3596
393,FRU_L2,Frutal,Schweppes_Citrus,10.14,0.3925
394,FRU_L2,Frutal,Sukita_Laranja,11.73,0.3178
395,FRU_L2,Frutal,Del_Valle_Uva,9.15,0.3487
396,FRU_L2,Frutal,Spaten_Lata,10.34,0.3419
397,FRU_L2,Frutal,Heineken_Lata,11.64,0.3745
398,FRU_L2,Frutal,Del_Valle_Laranja,12.77,0.3372
399,FRU_L2,Frutal,Amstel_Lata,8.34,0.2495
400,FRU_L2,Frutal,Pepsi,9.05,0.3889
401,FRU_L2,Frutal,Coca_Cola,10.36,0.3614
402,FRU_L2,Frutal,Stella_Artois_Pure_Gold,8.79,0.279
403,FRU_L2,Frutal,Itaipava_Lata,10.21,0.343
404,FRU_L2,Frutal,Fanta_Uva,11.1,0.338
405,FRU_L2,Frutal,Del_Valle_Pessego,9.51,0.2756
406,FRU_L2,Frutal,Sprite_Zero,9.71,0.367
407,FRU_L2,Frutal,Skol_Lata,10.15,0.3518
408,FRU_L2,Frutal,Guarana_Antarctica,11.34,0.2786
409,FRU_L2,Frutal,Eisenbahn_Pilsen,11.58,0.3399
