id,production_line,plant,product_id,production_cost,inventory_cost
72,JAC_L3,Jacarei,Stella_Artois_Pure_Gold,8.78,0.3637
73,JAC_L3,Jacarei,Itaipava_Lata,9.16,0.346
74,JAC_L3,Jacarei,Fanta_Uva,10.78,0.3679
75,JAC_L3,Jacarei,Del_Valle_Pessego,10.17,0.3128
76,JAC_L3,Jacarei,Sprite_Zero,10.47,0.3749
77,JAC_L3,Jacarei,Skol_Lata,9.62,0.4195
78,JAC_L3,Jacarei,Guarana_Antarctica,11.28,0.3283
79,JAC_L3,Jacarei,Eisenbahn_Pilsen,11.31,0.344
80,JAC_L3,Jacarei,Kuat,10.86,0.2672
81,JAC_L3,Jacarei,Pepsi_Black,9.94,0.3849
82,JAC_L3,Jacarei,Sprite,8.44,0.3839
83,JAC_L3,Jacarei,Coca_Cola_Zero,11.62,0.3161
84,JAC_L3,Jacarei,Itubaina,10.67,0.4106
85,JAC_L3,Jacarei,Guarana_Antarctica_Zero,10.38,0.3482
86,JAC_L3,Jacarei,Budweiser_Lata,10.14,0.2875
87,JAC_L3,Jacarei,Fanta_Laranja,9.25,0.296
88,JAC_L3,Jacarei,Antarctica_Lata,11.84,0.3861
89,JAC_L3,Jacarei,Maguary_Caju,10.07,0.3824
90,JAC_L3,Jacarei,Maguary_Maracuja,10.91,0.3563
91,EXT_L1,Extrema,H2OH_Limao,11.0,0.4574
92,EXT_L1,Extrema,Brahma_Lata,9.75,0.3045
93,EXT_L1,Extrema,Schweppes_Citrus,8.85,0.359
94,EXT_L1,Extrema,Sukita_Laranja,11.89,0.3661
95,EXT_L1,Extrema,Del_Valle_Uva,9.98,0.3402
96,EXT_L1,Extrema,Spaten_Lata,9.72,0.2785
97,EXT_L1,Extrema,Heineken_Lata,11.24,0.4063
98,EXT_L1,Extrema,Del_Valle_Laranja,12.17,0.3543
99,EXT_L1,Extrema,Amstel_Lata,8.31,0.3383
100,EXT_L1,Extrema,Pepsi,7.42,0.3561
101,EXT_L1,Extrema,Coca_Cola,13.0,0.2487
102,EXT_L1,Extrema,Stella_Artois_Pure_Gold,9.77,0.3176
103,EXT_L1,Extrema,Itaipava_Lata,11.08,0.4162
104,EXT_L1,Extrema,Fanta_Uva,12.74,0.3856
105,EXT_L1,Extrema,Del_Valle_Pessego,11.71,0.3529
106,EXT_L1,Extrema,Sprite_Zero,10.19,0.3236
107,EXT_L1,Extrema,Skol_Lata,11.48,0.3322
108,EXT_L1,Extrema,Guarana_Antarctica,9.88,0.3716
109,EXT_L1,Extrema,Eisenbahn_Pilsen,9.23,0.3726
110,EXT_L1,Extrema,Kuat,9.14,0.3885
111,EXT_L1,Extrema,Pepsi_Black,10.0,0.3363
112,EXT_L1,Extrema,Sprite,10.85,0.3184
113,EXT_L1,Extrema,Coca_Cola_Zero,10.4,0.3367
114,EXT_L1,Extrema,Itubaina,11.38,0.3465
115,EXT_L1,Extrema,Guarana_Antarctica_Zero,9.5,0.3638
116,EXT_L1,Extrema,Budweiser_Lata,13.31,0.3783
117,EXT_L1,Extrema,Fanta_Laranja,11.17,0.3758
118,EXT_L1,Extrema,Antarctica_Lata,10.7,0.3807
119,EXT_L1,Extrema,Maguary_Caju,11.05,0.3632
120,EXT_L1,Extrema,Maguary_Maracuja,13.48,0.3465
121,EXT_L2,Extrema,H2OH_Limao,8.77,0.3379
122,EXT_L2,Extrema,Brahma_Lata,11.51,0.3594
123,EXT_L2,Extrema,Schweppes_Citrus,10.13,0.3365
124,EXT_L2,Extrema,Sukita_Laranja,13.12,0.3317
125,EXT_L2,Extrema,Del_Valle_Uva,10.45,0.3327
126,EXT_L2,Extrema,Spaten_Lata,12.64,0.2936
127,EXT_L2,Extrema,Heineken_Lata,9.71,0.3912
128,EXT_L2,Extrema,Del_Valle_Laranja,12.08,0.357
129,EXT_L2,Extrema,Amstel_Lata,12.51,0.3122
130,EXT_L2,Extrema,Pepsi,9.6,0.356
131,EXT_L2,Extrema,Coca_Cola,10.94,0.3235
132,EXT_L2,Extrema,Stella_Artois_Pure_Gold,11.69,0.3394
133,EXT_L2,Extrema,Itaipava_Lata,11.58,0.3783
134,EXT_L2,Extrema,Fanta_Uva,9.84,0.3819
135,EXT_L2,Extrema,Del_Valle_Pessego,10.65,0.3104
136,EXT_L2,Extrema,Sprite_Zero,11.57,0.3555
137,EXT_L2,Extrema,Skol_Lata,11.53,0.3328
138,EXT_L2,Extrema,Guarana_Antarctica,11.47,0.3584
139,EXT_L2,Extrema,Eisenbahn_Pilsen,10.27,0.3619
140,EXT_L2,Extrema,Kuat,9.53,0.3558
141,EXT_L2,Extrema,Pepsi_Black,11.39,0.3922
142,EXT_L2,Extrema,Sprite,9.9,0.2941
143,EXT_L2,Extrema,Coca_Cola_Zero,12.75,0.3255
144,EXT_L2,Extrema,Itubaina,12.13,0.3647
145,EXT_L2,Extrema,Guarana_Antarctica_Zero,9.06,0.2907
146,EXT_L2,Extrema,Budweiser_Lata,9.87,0.3828
147,EXT_L2,Extrema,Fanta_Laranja,10.44,0.3693
148,EXT_L2,Extrema,Antarctica_Lata,9.89,0.2706
149,EXT_L2,Extrema,Maguary_Caju,11.16,0.3514
150,EXT_L2,Extrema,Maguary_Maracuja,10.92,0.2582
151,EXT_L3,Extrema,H2OH_Limao,10.89,0.3804
152,EXT_L3,Extrema,Brahma_Lata,9.67,0.3056
153,EXT_L3,Extrema,Schweppes_Citrus,11.27,0.3343
154,EXT_L3,Extrema,Sukita_Laranja,9.71,0.4066
155,EXT_L3,Extrema,Del_Valle_Uva,8.54,0.3683
156,EXT_L3,Extrema,Spaten_Lata,9.73,0.3759
157,EXT_L3,Extrema,Heineken_Lata,11.17,0.3964
158,EXT_L3,Extrema,Del_Valle_Laranja,11.48,0.4018
159,EXT_L3,Extrema,Amstel_Lata,9.43,0.3297
160,EXT_L3,Extrema,Pepsi,7.56,0.3874
161,EXT_L3,Extrema,Coca_Cola,10.77,0.3607
162,EXT_L3,Extrema,Stella_Artois_Pure_Gold,9.71,0.3762
163,EXT_L3,Extrema,Itaipava_Lata,12.31,0.3666
164,EXT_L3,Extrema,Fanta_Uva,8.16,0.3136
165,EXT_L3,Extrema,Del_Valle_Pessego,12.57,0.2997
166,EXT_L3,Extrema,Sprite_Zero,10.67,0.3497
167,EXT_L3,Extrema,Skol_Lata,10.07,0.3127
168,EXT_L3,Extrema,Guarana_Antarctica,10.03,0.4257
169,EXT_L3,Extrema,Eisenbahn_Pilsen,9.72,0.3546
170,EXT_L3,Extrema,Kuat,8.86,0.3661
171,EXT_L3,Extrema,Pepsi_Black,9.08,0.3377
172,EXT_L3,Extrema,Sprite,10.37,0.292
173,EXT_L3,Extrema,Coca_Cola_Zero,10.24,0.297
174,EXT_L3,Extrema,Itubaina,9.15,0.3205
175,EXT_L3,Extrema,Guarana_Antarctica_Zero,11.01,0.351
176,EXT_L3,Extrema,Budweiser_Lata,9.5,0.3393
177,EXT_L3,Extrema,Fanta_Laranja,10.46,0.3844
178,EXT_L3,Extrema,Antarctica_Lata,12.03,0.3416
179,EXT_L3,Extrema,Maguary_Caju,11.16,0.3881
180,EXT_L3,Extrema,Maguary_Maracuja,10.09,0.2826
181,TRE_L1,Tres Rios,H2OH_Limao,10.84,0.3293
182,TRE_L1,Tres Rios,Brahma_Lata,10.78,0.3655
183,TRE_L1,Tres Rios,Schweppes_Citrus,10.11,0.3359
184,TRE_L1,Tres Rios,Sukita_Laranja,10.77,0.3676
185,TRE_L1,Tres Rios,Del_Valle_Uva,10.75,0.3858
186,TRE_L1,Tres Rios,Spaten_Lata,12.54,0.3075
187,TRE_L1,Tres Rios,Heineken_Lata,9.68,0.3195
188,TRE_L1,Tres Rios,Del_Valle_Laranja,10.31,0.3732
189,TRE_L1,Tres Rios,Amstel_Lata,9.68,0.3544
190,TRE_L1,Tres Rios,Pepsi,8.49,0.3658
191,TRE_L1,Tres Rios,Coca_Cola,7.46,0.3766
192,TRE_L1,Tres Rios,Stella_Artois_Pure_Gold,8.8,0.3309
193,TRE_L1,Tres Rios,Itaipava_Lata,9.93,0.3935
194,TRE_L1,Tres Rios,Fanta_Uva,13.89,0.3653
195,TRE_L1,Tres Rios,Del_Valle_Pessego,10.29,0.3559
196,TRE_L1,Tres Rios,Sprite_Zero,9.87,0.3442
197,TRE_L1,Tres Rios,Skol_Lata,8.62,0.3111
198,TRE_L1,Tres Rios,Guarana_Antarctica,9.02,0.352
199,TRE_L1,Tres Rios,Eisenbahn_Pilsen,11.68,0.2735
200,TRE_L1,Tres Rios,Kuat,8.35,0.3412
201,TRE_L1,Tres Rios,Pepsi_Black,10.07,0.4162
202,TRE_L1,Tres Rios,Sprite,9.62,0.3235
203,TRE_L1,Tres Rios,Coca_Cola_Zero,8.72,0.2763
204,TRE_L1,Tres Rios,Itubaina,9.63,0.3779
205,TRE_L1,Tres Rios,Guarana_Antarctica_Zero,10.46,0.3901
206,TRE_L1,Tres Rios,Budweiser_Lata,10.94,0.394
207,TRE_L1,Tres Rios,Fanta_Laranja,8.16,0.2963
208,TRE_L1,Tres Rios,Antarctica_Lata,8.53,0.3725
209,TRE_L1,Tres Rios,Maguary_Caju,10.55,0.4318
210,TRE_L1,Tres Rios,Maguary_Maracuja,10.71,0.3462
211,TRE_L2,Tres Rios,H2OH_Limao,11.37,0.3527
212,TRE_L2,Tres Rios,Brahma_Lata,9.22,0.3093
213,TRE_L2,Tres Rios,Schweppes_Citrus,9.36,0.313
214,TRE_L2,Tres Rios,Sukita_Laranja,10.54,0.422
215,TRE_L2,Tres Rios,Del_Valle_Uva,10.17,0.2719
216,TRE_L2,Tres Rios,Spaten_Lata,9.24,0.319
217,TRE_L2,Tres Rios,Heineken_Lata,12.5,0.3182
218,TRE_L2,Tres Rios,Del_Valle_Laranja,9.81,0.2882
219,TRE_L2,Tres Rios,Amstel_Lata,12.54,0.2814
220,TRE_L2,Tres Rios,Pepsi,9.15,0.3157
221,TRE_L2,Tres Rios,Coca_Cola,9.35,0.3427
222,TRE_L2,Tres Rios,Stella_Artois_Pure_Gold,11.19,0.3319
223,TRE_L2,Tres Rios,Itaipava_Lata,11.75,0.3976
224,TRE_L2,Tres Rios,Fanta_Uva,10.35,0.4071
225,TRE_L2,Tres Rios,Del_Valle_Pessego,12.52,0.3557
226,TRE_L2,Tres Rios,Sprite_Zero,8.54,0.3652
227,TRE_L2,Tres Rios,Skol_Lata,11.88,0.3737
228,TRE_L2,Tres Rios,Guarana_Antarctica,12.79,0.2978
229,TRE_L2,Tres Rios,Eisenbahn_Pilsen,11.63,0.3343
230,TRE_L2,Tres Rios,Kuat,9.89,0.3587
231,TRE_L2,Tres Rios,Pepsi_Black,10.84,0.3758
232,TRE_L2,Tres Rios,Sprite,10.55,0.3195
233,TRE_L2,Tres Rios,Coca_Cola_Zero,12.49,0.336
234,TRE_L2,Tres Rios,Itubaina,9.75,0.2864
235,TRE_L2,Tres Rios,Guarana_Antarctica_Zero,9.81,0.336
236,TRE_L2,Tres Rios,Budweiser_Lata,11.94,0.3556
237,TRE_L2,Tres Rios,Fanta_Laranja,12.74,0.3577
238,TRE_L2,Tres Rios,Antarctica_Lata,10.84,0.3747
239,TRE_L2,Tres Rios,Maguary_Caju,10.25,0.3343
240,TRE_L2,Tres Rios,Maguary_Maracuja,9.9,0.3928
241,TRE_L3,Tres Rios,H2OH_Limao,12.03,0.3445
242,TRE_L3,Tres Rios,Brahma_Lata,9.37,0.3497
243,TRE_L3,Tres Rios,Schweppes_Citrus,8.86,0.3365
244,TRE_L3,Tres Rios,Sukita_Laranja,10.18,0.2648
245,TRE_L3,Tres Rios,Del_Valle_Uva,8.71,0.3645
246,TRE_L3,Tres Rios,Spaten_Lata,10.91,0.347
247,TRE_L3,Tres Rios,Heineken_Lata,8.02,0.2596
248,TRE_L3,Tres Rios,Del_Valle_Laranja,10.09,0.3646
249,TRE_L3,Tres Rios,Amstel_Lata,12.32,0.3095
250,TRE_L3,Tres Rios,Pepsi,11.25,0.3596
251,TRE_L3,Tres Rios,Coca_Cola,11.33,0.2721
252,TRE_L3,Tres Rios,Stella_Artois_Pure_Gold,8.71,0.3661
253,TRE_L3,Tres Rios,Itaipava_Lata,11.38,0.2936
254,TRE_L3,Tres Rios,Fanta_Uva,9.5,0.348
255,TRE_L3,Tres Rios,Del_Valle_Pessego,8.88,0.3728
256,TRE_L3,Tres Rios,Sprite_Zero,11.25,0.3779
257,TRE_L3,Tres Rios,Skol_Lata,11.79,0.3188
258,TRE_L3,Tres Rios,Guarana_Antarctica,9.0,0.3675
259,TRE_L3,Tres Rios,Eisenbahn_Pilsen,12.85,0.2223
260,TRE_L3,Tres Rios,Kuat,11.41,0.3991
261,TRE_L3,Tres Rios,Pepsi_Black,10.67,0.3447
262,TRE_L3,Tres Rios,Sprite,11.77,0.3524
263,TRE_L3,Tres Rios,Coca_Cola_Zero,12.01,0.298
264,TRE_L3,Tres Rios,Itubaina,11.58,0.3526
265,TRE_L3,Tres Rios,Guarana_Antarctica_Zero,9.97,0.425
266,TRE_L3,Tres Rios,Budweiser_Lata,9.52,0.4099
267,TRE_L3,Tres Rios,Fanta_Laranja,12.2,0.3628
268,TRE_L3,Tres Rios,Antarctica_Lata,9.88,0.3041
269,TRE_L3,Tres Rios,Maguary_Caju,10.27,0.399
270,TRE_L3,Tres Rios,Maguary_Maracuja,8.99,0.39
271,ALA_L1,Alagoinhas,H2OH_Limao,11.58,0.3124
272,ALA_L1,Alagoinhas,Brahma_Lata,10.54,0.3021
273,ALA_L1,Alagoinhas,Schweppes_Citrus,10.4,0.4196
274,ALA_L1,Alagoinhas,Sukita_Laranja,11.61,0.4192
275,ALA_L1,Alagoinhas,Del_Valle_Uva,11.44,0.3273
276,ALA_L1,Alagoinhas,Spaten_Lata,10.93,0.3594
277,ALA_L1,Alagoinhas,Heineken_Lata,11.23,0.3537
278,ALA_L1,Alagoinhas,Del_Valle_Laranja,11.2,0.3725
279,ALA_L1,Alagoinhas,Amstel_Lata,8.64,0.3725
280,ALA_L1,Alagoinhas,Pepsi,11.45,0.3481
281,ALA_L1,Alagoinhas,Coca_Cola,11.05,0.3379
282,ALA_L1,Alagoinhas,Stella_Artois_Pure_Gold,11.51,0.3878
283,ALA_L1,Alagoinhas,Itaipava_Lata,10.31,0.3732
284,ALA_L1,Alagoinhas,Fanta_Uva,10.3,0.3459
285,ALA_L1,Alagoinhas,Del_Valle_Pessego,9.32,0.4249
286,ALA_L1,Alagoinhas,Sprite_Zero,9.94,0.3748
287,ALA_L1,Alagoinhas,Skol_Lata,12.12,0.3914
288,ALA_L1,Alagoinhas,Guarana_Antarctica,11.46,0.3705
289,ALA_L1,Alagoinhas,Eisenbahn_Pilsen,11.06,0.3375
290,ALA_L1,Alagoinhas,Kuat,10.73,0.3165
291,ALA_L1,Alagoinhas,Pepsi_Black,8.76,0.3541
292,ALA_L1,Alagoinhas,Sprite,10.58,0.3498
293,ALA_L1,Alagoinhas,Coca_Cola_Zero,10.83,0.3528
294,ALA_L1,Alagoinhas,Itubaina,10.54,0.3475
295,ALA_L1,Alagoinhas,Guarana_Antarctica_Zero,9.97,0.3471
296,ALA_L1,Alagoinhas,Budweiser_Lata,10.05,0.3089
297,ALA_L1,Alagoinhas,Fanta_Laranja,11.82,0.3077
298,ALA_L1,Alagoinhas,Antarctica_Lata,10.96,0.3441
299,ALA_L1,Alagoinhas,Maguary_Caju,12.42,0.339
300,ALA_L1,Alagoinhas,Maguary_Maracuja,11.41,0.3926
301,ALA_L2,Alagoinhas,H2OH_Limao,12.33,0.3212
302,ALA_L2,Alagoinhas,Brahma_Lata,9.01,0.3301
303,ALA_L2,Alagoinhas,Schweppes_Citrus,11.72,0.3613
304,ALA_L2,Alagoinhas,Sukita_Laranja,12.58,0.3271
305,ALA_L2,Alagoinhas,Del_Valle_Uva,9.46,0.3189
306,ALA_L2,Alagoinhas,Spaten_Lata,11.1,0.3807
307,ALA_L2,Alagoinhas,Heineken_Lata,10.4,0.3853
308,ALA_L2,Alagoinhas,Del_Valle_Laranja,12.18,0.3848
309,ALA_L2,Alagoinhas,Amstel_Lata,10.19,0.3148
310,ALA_L2,Alagoinhas,Pepsi,11.83,0.4097
311,ALA_L2,Alagoinhas,Coca_Cola,10.97,0.3241
312,ALA_L2,Alagoinhas,Stella_Artois_Pure_Gold,10.67,0.3424
313,ALA_L2,Alagoinhas,Itaipava_Lata,10.66,0.3996
314,ALA_L2,Alagoinhas,Fanta_Uva,10.51,0.3398
315,ALA_L2,Alagoinhas,Del_Valle_Pessego,9.26,0.3824
316,ALA_L2,Alagoinhas,Sprite_Zero,10.21,0.3527
317,ALA_L2,Alagoinhas,Skol_Lata,12.59,0.3467
318,ALA_L2,Alagoinhas,Guarana_Antarctica,7.93,0.3725
319,ALA_L2,Alagoinhas,Eisenbahn_Pilsen,11.6,0.3574
320,ALA_L2,Alagoinhas,Kuat,8.78,0.236
321,ALA_L2,Alagoinhas,Pepsi_Black,12.19,0.3701
322,ALA_L2,Alagoinhas,Sprite,11.6,0.3248
323,ALA_L2,Alagoinhas,Coca_Cola_Zero,10.44,0.3123
324,ALA_L2,Alagoinhas,Itubaina,11.18,0.336
325,ALA_L2,Alagoinhas,Guarana_Antarctica_Zero,9.34,0.36
326,ALA_L2,Alagoinhas,Budweiser_Lata,8.47,0.3303
327,ALA_L2,Alagoinhas,Fanta_Laranja,9.9,0.3252
328,ALA_L2,Alagoinhas,Antarctica_Lata,9.92,0.3491
329,ALA_L2,Alagoinhas,Maguary_Caju,11.08,0.3509
330,ALA_L2,Alagoinhas,Maguary_Maracuja,12.32,0.3925
331,ALA_L3,Alagoinhas,H2OH_Limao,11.54,0.3321
332,ALA_L3,Alagoinhas,Brahma_Lata,10.66,0.3975
333,ALA_L3,Alagoinhas,Schweppes_Citrus,11.82,0.3551
334,ALA_L3,Alagoinhas,Sukita_Laranja,9.82,0.2646
335,ALA_L3,Alagoinhas,Del_Valle_Uva,13.37,0.3454
336,ALA_L3,Alagoinhas,Spaten_Lata,13.24,0.3981
337,ALA_L3,Alagoinhas,Heineken_Lata,8.49,0.3356
338,ALA_L3,Alagoinhas,Del_Valle_Laranja,8.21,0.365
339,ALA_L3,Alagoinhas,Amstel_Lata,12.15,0.3787
340,ALA_L3,Alagoinhas,Pepsi,9.71,0.3922
341,ALA_L3,Alagoinhas,Coca_Cola,9.07,0.3926
342,ALA_L3,Alagoinhas,Stella_Artois_Pure_Gold,11.54,0.4599
343,ALA_L3,Alagoinhas,Itaipava_Lata,10.48,0.3591
344,ALA_L3,Alagoinhas,Fanta_Uva,9.5,0.3418
345,ALA_L3,Alagoinhas,Del_Valle_Pessego,9.87,0.3865
346,ALA_L3,Alagoinhas,Sprite_Zero,11.25,0.3588
347,ALA_L3,Alagoinhas,Skol_Lata,11.13,0.3721
348,ALA_L3,Alagoinhas,Guarana_Antarctica,9.17,0.3782
349,ALA_L3,Alagoinhas,Eisenbahn_Pilsen,10.93,0.3163
350,ALA_L3,Alagoinhas,Kuat,9.43,0.344
351,ALA_L3,Alagoinhas,Pepsi_Black,13.57,0.3693
352,ALA_L3,Alagoinhas,Sprite,10.14,0.3169
353,ALA_L3,Alagoinhas,Coca_Cola_Zero,12.87,0.3923
354,ALA_L3,Alagoinhas,Itubaina,10.4,0.3563
355,ALA_L3,Alagoinhas,Guarana_Antarctica_Zero,10.39,0.3413
356,ALA_L3,Alagoinhas,Budweiser_Lata,11.83,0.352
357,ALA_L3,Alagoinhas,Fanta_Laranja,9.71,0.3613
358,ALA_L3,Alagoinhas,Antarctica_Lata,10.11,0.3214
359,ALA_L3,Alagoinhas,Maguary_Caju,10.46,0.3363
360,ALA_L3,Alagoinhas,Maguary_Maracuja,10.08,0.3387
361,FRU_L1,Frutal,H2OH_Limao,12.49,0.3799
362,FRU_L1,Frutal,Brahma_Lata,10.96,0.2721
363,FRU_L1,Frutal,Schweppes_Citrus,9.7,0.3049
364,FRU_L1,Frutal,Sukita_Laranja,8.43,0.3394
365,FRU_L1,Frutal,Del_Valle_Uva,11.43,0.4217
366,FRU_L1,Frutal,Spaten_Lata,9.87,0.3616
367,FRU_L1,Frutal,Heineken_Lata,9.67,0.2906
368,FRU_L1,Frutal,Del_Valle_Laranja,10.89,0.3681
369,FRU_L1,Frutal,Amstel_Lata,10.45,0.3052
370,FRU_L1,Frutal,Pepsi,9.84,0.33
371,FRU_L1,Frutal,Coca_Cola,9.34,0.3275
372,FRU_L1,Frutal,Stella_Artois_Pure_Gold,10.0,0.3036
373,FRU_L1,Frutal,Itaipava_Lata,10.74,0.341
374,FRU_L1,Frutal,Fanta_Uva,12.41,0.3457
375,FRU_L1,Frutal,Del_Valle_Pessego,10.01,0.2976
376,FRU_L1,Frutal,Sprite_Zero,11.71,0.3524
377,FRU_L1,Frutal,Skol_Lata,11.17,0.3612
378,FRU_L1,Frutal,Guarana_Antarctica,11.04,0.3202
379,FRU_L1,Frutal,Eisenbahn_Pilsen,12.65,0.3282
380,FRU_L1,Frutal,Kuat,13.02,0.3742
381,FRU_L1,Frutal,Pepsi_Black,9.66,0.4275
382,FRU_L1,Frutal,Sprite,9.4,0.3273
383,FRU_L1,Frutal,Coca_Cola_Zero,10.47,0.3119
384,FRU_L1,Frutal,Itubaina,10.15,0.4403
385,FRU_L1,Frutal,Guarana_Antarctica_Zero,11.86,0.4107
386,FRU_L1,Frutal,Budweiser_Lata,11.5,0.3202
387,FRU_L1,Frutal,Fanta_Laranja,12.09,0.2618
388,FRU_L1,Frutal,Antarctica_Lata,8.84,0.3364
389,FRU_L1,Frutal,Maguary_Caju,11.48,0.3602
390,FRU_L1,Frutal,Maguary_Maracuja,9.31,0.3343
391,FRU_L2,Frutal,H2OH_Limao,11.43,0.3923
392,FRU_L2,Frutal,Brahma_Lata,9.85,0.3972
393,FRU_L2,Frutal,Schweppes_Citrus,9.28,0.3388
394,FRU_L2,Frutal,Sukita_Laranja,10.78,0.4172
395,FRU_L2,Frutal,Del_Valle_Uva,10.89,0.3937
396,FRU_L2,Frutal,Spaten_Lata,10.21,0.3036
397,FRU_L2,Frutal,Heineken_Lata,10.46,0.326
398,FRU_L2,Frutal,Del_Valle_Laranja,11.6,0.3812
399,FRU_L2,Frutal,Amstel_Lata,8.62,0.3265
400,FRU_L2,Frutal,Pepsi,9.92,0.4592
401,FRU_L2,Frutal,Coca_Cola,8.1,0.3366
402,FRU_L2,Frutal,Stella_Artois_Pure_Gold,11.43,0.3301
403,FRU_L2,Frutal,Itaipava_Lata,8.32,0.292
404,FRU_L2,Frutal,Fanta_Uva,12.1,0.4078
405,FRU_L2,Frutal,Del_Valle_Pessego,11.93,0.3333
406,FRU_L2,Frutal,Sprite_Zero,10.64,0.3092
407,FRU_L2,Frutal,Skol_Lata,11.16,0.3951
408,FRU_L2,Frutal,Guarana_Antarctica,9.19,0.4165
409,FRU_L2,Frutal,Eisenbahn_Pilsen,11.5,0.325
410,FRU_L2,Frutal,Kuat,9.54,0.4082
