id,scenario_id,production_line,plant,ref_date,rate,sku_size_shape
49,200,EXT_L1,Extrema,2026-12-04 06:00:00.000,1460,16 Oz Tall
50,200,EXT_L1,Extrema,2026-12-05 06:00:00.000,1711,16 Oz Tall
51,200,EXT_L1,Extrema,2026-12-06 06:00:00.000,1502,16 Oz Tall
52,200,EXT_L1,Extrema,2026-12-07 06:00:00.000,1685,16 Oz Tall
53,200,EXT_L1,Extrema,2026-12-08 06:00:00.000,1546,16 Oz Tall
54,200,EXT_L1,Extrema,2026-12-09 06:00:00.000,1538,16 Oz Tall
55,200,EXT_L1,Extrema,2026-12-10 06:00:00.000,1715,16 Oz Tall
56,200,EXT_L1,Extrema,2026-12-11 06:00:00.000,1742,16 Oz Tall
57,200,EXT_L1,Extrema,2026-12-12 06:00:00.000,1590,16 Oz Tall
58,200,EXT_L1,Extrema,2026-12-13 06:00:00.000,1628,16 Oz Tall
59,200,EXT_L1,Extrema,2026-12-14 06:00:00.000,1629,16 Oz Tall
60,200,EXT_L1,Extrema,2026-12-15 06:00:00.000,1645,16 Oz Tall
61,200,EXT_L2,Extrema,2026-12-01 06:00:00.000,1561,16 Oz Tall
62,200,EXT_L2,Extrema,2026-12-02 06:00:00.000,1681,16 Oz Tall
63,200,EXT_L2,Extrema,2026-12-03 06:00:00.000,1711,16 Oz Tall
64,200,EXT_L2,Extrema,2026-12-04 06:00:00.000,1520,16 Oz Tall
65,200,EXT_L2,Extrema,2026-12-05 06:00:00.000,1596,16 Oz Tall
66,200,EXT_L2,Extrema,2026-12-06 06:00:00.000,1665,16 Oz Tall
67,200,EXT_L2,Extrema,2026-12-07 06:00:00.000,1619,16 Oz Tall
68,200,EXT_L2,Extrema,2026-12-08 06:00:00.000,1676,16 Oz Tall
69,200,EXT_L2,Extrema,2026-12-09 06:00:00.000,1719,16 Oz Tall
70,200,EXT_L2,Extrema,2026-12-10 06:00:00.000,1712,16 Oz Tall
71,200,EXT_L2,Extrema,2026-12-11 06:00:00.000,1590,16 Oz Tall
72,200,EXT_L2,Extrema,2026-12-12 06:00:00.000,1699,16 Oz Tall
73,200,EXT_L2,Extrema,2026-12-13 06:00:00.000,1529,16 Oz Tall
74,200,EXT_L2,Extrema,2026-12-14 06:00:00.000,1537,16 Oz Tall
75,200,EXT_L2,Extrema,2026-12-15 06:00:00.000,1650,16 Oz Tall
76,200,EXT_L3,Extrema,2026-12-01 06:00:00.000,1649,16 Oz Tall
77,200,EXT_L3,Extrema,2026-12-02 06:00:00.000,1606,16 Oz Tall
78,200,EXT_L3,Extrema,2026-12-03 06:00:00.000,1583,16 Oz Tall
79,200,EXT_L3,Extrema,2026-12-04 06:00:00.000,1582,16 Oz Tall
80,200,EXT_L3,Extrema,2026-12-05 06:00:00.000,1589,16 Oz Tall
81,200,EXT_L3,Extrema,2026-12-06 06:00:00.000,1527,16 Oz Tall
82,200,EXT_L3,Extrema,2026-12-07 06:00:00.000,1587,16 Oz Tall
83,200,EXT_L3,Extrema,2026-12-08 06:00:00.000,1586,16 Oz Tall
84,200,EXT_L3,Extrema,2026-12-09 06:00:00.000,1701,16 Oz Tall
85,200,EXT_L3,Extrema,2026-12-10 06:00:00.000,1621,16 Oz Tall
86,200,EXT_L3,Extrema,2026-12-11 06:00:00.000,1434,16 Oz Tall
87,200,EXT_L3,Extrema,2026-12-12 06:00:00.000,1624,16 Oz Tall
88,200,EXT_L3,Extrema,2026-12-13 06:00:00.000,1585,16 Oz Tall
89,200,EXT_L3,Extrema,2026-12-14 06:00:00.000,1606,16 Oz Tall
90,200,EXT_L3,Extrema,2026-12-15 06:00:00.000,1594,16 Oz Tall
91,200,TRE_L1,Tres Rios,2026-12-01 06:00:00.000,1674,9.1 Oz Sleek
92,200,TRE_L1,Tres Rios,2026-12-02 06:00:00.000,1516,9.1 Oz Sleek
93,200,TRE_L1,Tres Rios,2026-12-03 06:00:00.000,1645,9.1 Oz Sleek
94,200,TRE_L1,Tres Rios,2026-12-04 06:00:00.000,1671,9.1 Oz Sleek
95,200,TRE_L1,Tres Rios,2026-12-05 06:00:00.000,1751,9.1 Oz Sleek
96,200,TRE_L1,Tres Rios,2026-12-06 06:00:00.000,1528,9.1 Oz Sleek
97,200,TRE_L1,Tres Rios,2026-12-07 06:00:00.000,1669,9.1 Oz Sleek
98,200,TRE_L1,Tres Rios,2026-12-08 06:00:00.000,1733,9.1 Oz Sleek
99,200,TRE_L1,Tres Rios,2026-12-09 06:00:00.000,1515,9.1 Oz Sleek
100,200,TRE_L1,Tres Rios,2026-12-10 06:00:00.000,1602,9.1 Oz Sleek
101,200,TRE_L1,Tres Rios,2026-12-11 06:00:00.000,1599,9.1 Oz Sleek
102,200,TRE_L1,Tres Rios,2026-12-12 06:00:00.000,1445,9.1 Oz Sleek
103,200,TRE_L1,Tres Rios,2026-12-13 06:00:00.000,1417,9.1 Oz Sleek
104,200,TRE_L1,Tres Rios,2026-12-14 06:00:00.000,1584,9.1 Oz Sleek
105,200,TRE_L1,Tres Rios,2026-12-15 06:00:00.000,1612,9.1 Oz Sleek
106,200,TRE_L2,Tres Rios,2026-12-01 06:00:00.000,1511,9.1 Oz Sleek
107,200,TRE_L2,Tres Rios,2026-12-02 06:00:00.000,1566,9.1 Oz Sleek
108,200,TRE_L2,Tres Rios,2026-12-03 06:00:00.000,1550,9.1 Oz Sleek
109,200,TRE_L2,Tres Rios,2026-12-04 06:00:00.000,1533,9.1 Oz Sleek
110,200,TRE_L2,Tres Rios,2026-12-05 06:00:00.000,1622,9.1 Oz Sleek
111,200,TRE_L2,Tres Rios,2026-12-06 06:00:00.000,1560,9.1 Oz Sleek
112,200,TRE_L2,Tres Rios,2026-12-07 06:00:00.000,1438,9.1 Oz Sleek
113,200,TRE_L2,Tres Rios,2026-12-08 06:00:00.000,1698,9.1 Oz Sleek
114,200,TRE_L2,Tres Rios,2026-12-09 06:00:00.000,1501,9.1 Oz Sleek
115,200,TRE_L2,Tres Rios,2026-12-10 06:00:00.000,1556,9.1 Oz Sleek
116,200,TRE_L2,Tres Rios,2026-12-11 06:00:00.000,1529,9.1 Oz Sleek
117,200,TRE_L2,Tres Rios,2026-12-12 06:00:00.000,1647,9.1 Oz Sleek
118,200,TRE_L2,Tres Rios,2026-12-13 06:00:00.000,1611,9.1 Oz Sleek
119,200,TRE_L2,Tres Rios,2026-12-14 06:00:00.000,1600,9.1 Oz Sleek
120,200,TRE_L2,Tres Rios,2026-12-15 06:00:00.000,1572,9.1 Oz Sleek
121,200,TRE_L3,Tres Rios,2026-12-01 06:00:00.000,1589,9.1 Oz Sleek
122,200,TRE_L3,Tres Rios,2026-12-02 06:00:00.000,1620,9.1 Oz Sleek
123,200,TRE_L3,Tres Rios,2026-12-03 06:00:00.000,1637,9.1 Oz Sleek
124,200,TRE_L3,Tres Rios,2026-12-04 06:00:00.000,1642,9.1 Oz Sleek
125,200,TRE_L3,Tres Rios,2026-12-05 06:00:00.000,1553,9.1 Oz Sleek
126,200,TRE_L3,Tres Rios,2026-12-06 06:00:00.000,1565,9.1 Oz Sleek
127,200,TRE_L3,Tres Rios,2026-12-07 06:00:00.000,1611,9.1 Oz Sleek
128,200,TRE_L3,Tres Rios,2026-12-08 06:00:00.000,1554,9.1 Oz Sleek
129,200,TRE_L3,Tres Rios,2026-12-09 06:00:00.000,1507,9.1 Oz Sleek
130,200,TRE_L3,Tres Rios,2026-12-10 06:00:00.000,1698,9.1 Oz Sleek
131,200,TRE_L3,Tres Rios,2026-12-11 06:00:00.000,1548,9.1 Oz Sleek
132,200,TRE_L3,Tres Rios,2026-12-12 06:00:00.000,1552,9.1 Oz Sleek
133,200,TRE_L3,Tres Rios,2026-12-13 06:00:00.000,1544,9.1 Oz Sleek
134,200,TRE_L3,Tres Rios,2026-12-14 06:00:00.000,1580,9.1 Oz Sleek
135,200,TRE_L3,Tres Rios,2026-12-15 06:00:00.000,1651,9.1 Oz Sleek
136,200,ALA_L1,Alagoinhas,2026-12-01 06:00:00.000,1513,12 Oz Standard
137,200,ALA_L1,Alagoinhas,2026-12-02 06:00:00.000,1509,12 Oz Standard
138,200,ALA_L1,Alagoinhas,2026-12-03 06:00:00.000,1535,12 Oz Standard
139,200,ALA_L1,Alagoinhas,2026-12-04 06:00:00.000,1685,12 Oz Standard
140,200,ALA_L1,Alagoinhas,2026-12-05 06:00:00.000,1562,12 Oz Standard
141,200,ALA_L1,Alagoinhas,2026-12-06 06:00:00.000,1689,12 Oz Standard
142,200,ALA_L1,Alagoinhas,2026-12-07 06:00:00.000,1495,12 Oz Standard
143,200,ALA_L1,Alagoinhas,2026-12-08 06:00:00.000,1701,12 Oz Standard
144,200,ALA_L1,Alagoinhas,2026-12-09 06:00:00.000,1420,12 Oz Standard
145,200,ALA_L1,Alagoinhas,2026-12-10 06:00:00.000,1689,12 Oz Standard
146,200,ALA_L1,Alagoinhas,2026-12-11 06:00:00.000,1552,12 Oz Standard
147,200,ALA_L1,Alagoinhas,2026-12-12 06:00:00.000,1692,12 Oz Standard
148,200,ALA_L1,Alagoinhas,2026-12-13 06:00:00.000,1521,12 Oz Standard
149,200,ALA_L1,Alagoinhas,2026-12-14 06:00:00.000,1386,12 Oz Standard
150,200,ALA_L1,Alagoinhas,2026-12-15 06:00:00.000,1559,12 Oz Standard
151,200,ALA_L2,Alagoinhas,2026-12-01 06:00:00.000,1536,12 Oz Standard
152,200,ALA_L2,Alagoinhas,2026-12-02 06:00:00.000,1479,12 Oz Standard
153,200,ALA_L2,Alagoinhas,2026-12-03 06:00:00.000,1559,12 Oz Standard
154,200,ALA_L2,Alagoinhas,2026-12-04 06:00:00.000,1543,12 Oz Standard
155,200,ALA_L2,Alagoinhas,2026-12-05 06:00:00.000,1473,12 Oz Standard
156,200,ALA_L2,Alagoinhas,2026-12-06 06:00:00.000,1651,12 Oz Standard
157,200,ALA_L2,Alagoinhas,2026-12-07 06:00:00.000,1540,12 Oz Standard
158,200,ALA_L2,Alagoinhas,2026-12-08 06:00:00.000,1674,12 Oz Standard
159,200,ALA_L2,Alagoinhas,2026-12-09 06:00:00.000,1596,12 Oz Standard
160,200,ALA_L2,Alagoinhas,2026-12-10 06:00:00.000,1654,12 Oz Standard
161,200,ALA_L2,Alagoinhas,2026-12-11 06:00:00.000,1570,12 Oz Standard
162,200,ALA_L2,Alagoinhas,2026-12-12 06:00:00.000,1559,12 Oz Standard
163,200,ALA_L2,Alagoinhas,2026-12-13 06:00:00.000,1634,12 Oz Standard
164,200,ALA_L2,Alagoinhas,2026-12-14 06:00:00.000,1494,12 Oz Standard
165,200,ALA_L2,Alagoinhas,2026-12-15 06:00:00.000,1598,12 Oz Standard
166,200,ALA_L3,Alagoinhas,2026-12-01 06:00:00.000,1720,12 Oz Standard
167,200,ALA_L3,Alagoinhas,2026-12-02 06:00:00.000,1691,12 Oz Standard
168,200,ALA_L3,Alagoinhas,2026-12-03 06:00:00.000,1481,12 Oz Standard
169,200,ALA_L3,Alagoinhas,2026-12-04 06:00:00.000,1395,12 Oz Standard
170,200,ALA_L3,Alagoinhas,2026-12-05 06:00:00.000,1763,12 Oz Standard
171,200,ALA_L3,Alagoinhas,2026-12-06 06:00:00.000,1642,12 Oz Standard
172,200,ALA_L3,Alagoinhas,2026-12-07 06:00:00.000,1690,12 Oz Standard
173,200,ALA_L3,Alagoinhas,2026-12-08 06:00:00.000,1617,12 Oz Standard
174,200,ALA_L3,Alagoinhas,2026-12-09 06:00:00.000,1662,12 Oz Standard
175,200,ALA_L3,Alagoinhas,2026-12-10 06:00:00.000,1522,12 Oz Standard
176,200,ALA_L3,Alagoinhas,2026-12-11 06:00:00.000,1664,12 Oz Standard
177,200,ALA_L3,Alagoinhas,2026-12-12 06:00:00.000,1613,12 Oz Standard
178,200,ALA_L3,Alagoinhas,2026-12-13 06:00:00.000,1598,12 Oz Standard
179,200,ALA_L3,Alagoinhas,2026-12-14 06:00:00.000,1554,12 Oz Standard
180,200,ALA_L3,Alagoinhas,2026-12-15 06:00:00.000,1685,12 Oz Standard
181,200,FRU_L1,Frutal,2026-12-01 06:00:00.000,1628,16 Oz Tall
182,200,FRU_L1,Frutal,2026-12-02 06:00:00.000,1551,16 Oz Tall
183,200,FRU_L1,Frutal,2026-12-03 06:00:00.000,1659,16 Oz Tall
184,200,FRU_L1,Frutal,2026-12-04 06:00:00.000,1504,16 Oz Tall
185,200,FRU_L1,Frutal,2026-12-05 06:00:00.000,1665,16 Oz Tall
186,200,FRU_L1,Frutal,2026-12-06 06:00:00.000,1715,16 Oz Tall
187,200,FRU_L1,Frutal,2026-12-07 06:00:00.000,1472,16 Oz Tall
188,200,FRU_L1,Frutal,2026-12-08 06:00:00.000,1628,16 Oz Tall
189,200,FRU_L1,Frutal,2026-12-09 06:00:00.000,1668,16 Oz Tall
190,200,FRU_L1,Frutal,2026-12-10 06:00:00.000,1607,16 Oz Tall
191,200,FRU_L1,Frutal,2026-12-11 06:00:00.000,1570,16 Oz Tall
192,200,FRU_L1,Frutal,2026-12-12 06:00:00.000,1384,16 Oz Tall
193,200,FRU_L1,Frutal,2026-12-13 06:00:00.000,1655,16 Oz Tall
194,200,FRU_L1,Frutal,2026-12-14 06:00:00.000,1593,16 Oz Tall
195,200,FRU_L1,Frutal,2026-12-15 06:00:00.000,1682,16 Oz Tall
196,200,FRU_L2,Frutal,2026-12-01 06:00:00.000,1627,16 Oz Tall
197,200,FRU_L2,Frutal,2026-12-02 06:00:00.000,1675,16 Oz Tall
198,200,FRU_L2,Frutal,2026-12-03 06:00:00.000,1767,16 Oz Tall
199,200,FRU_L2,Frutal,2026-12-04 06:00:00.000,1430,16 Oz Tall
200,200,FRU_L2,Frutal,2026-12-05 06:00:00.000,1656,16 Oz Tall
201,200,FRU_L2,Frutal,2026-12-06 06:00:00.000,1627,16 Oz Tall
202,200,FRU_L2,Frutal,2026-12-07 06:00:00.000,1605,16 Oz Tall
203,200,FRU_L2,Frutal,2026-12-08 06:00:00.000,1675,16 Oz Tall
204,200,FRU_L2,Frutal,2026-12-09 06:00:00.000,1686,16 Oz Tall
205,200,FRU_L2,Frutal,2026-12-10 06:00:00.000,1660,16 Oz Tall
206,200,FRU_L2,Frutal,2026-12-11 06:00:00.000,1668,16 Oz Tall
207,200,FRU_L2,Frutal,2026-12-12 06:00:00.000,1812,16 Oz Tall
208,200,FRU_L2,Frutal,2026-12-13 06:00:00.000,1474,16 Oz Tall
209,200,FRU_L2,Frutal,2026-12-14 06:00:00.000,1576,16 Oz Tall
210,200,FRU_L2,Frutal,2026-12-15 06:00:00.000,1588,16 Oz Tall
211,200,FRU_L3,Frutal,2026-12-01 06:00:00.000,1706,16 Oz Tall
212,200,FRU_L3,Frutal,2026-12-02 06:00:00.000,1644,16 Oz Tall
213,200,FRU_L3,Frutal,2026-12-03 06:00:00.000,1718,16 Oz Tall
214,200,FRU_L3,Frutal,2026-12-04 06:00:00.000,1473,16 Oz Tall
215,200,FRU_L3,Frutal,2026-12-05 06:00:00.000,1503,16 Oz Tall
216,200,FRU_L3,Frutal,2026-12-06 06:00:00.000,1664,16 Oz Tall
217,200,FRU_L3,Frutal,2026-12-07 06:00:00.000,1630,16 Oz Tall
218,200,FRU_L3,Frutal,2026-12-08 06:00:00.000,1758,16 Oz Tall
219,200,FRU_L3,Frutal,2026-12-09 06:00:00.000,1532,16 Oz Tall
220,200,FRU_L3,Frutal,2026-12-10 06:00:00.000,1598,16 Oz Tall
221,200,FRU_L3,Frutal,2026-12-11 06:00:00.000,1659,16 Oz Tall
222,200,FRU_L3,Frutal,2026-12-12 06:00:00.000,1584,16 Oz Tall
223,200,FRU_L3,Frutal,2026-12-13 06:00:00.000,1559,16 Oz Tall
224,200,FRU_L3,Frutal,2026-12-14 06:00:00.000,1634,16 Oz Tall
225,200,FRU_L3,Frutal,2026-12-15 06:00:00.000,1561,16 Oz Tall
226,200,POU_L1,Pouso Alegre,2026-12-01 06:00:00.000,1586,9.1 Oz Sleek
227,200,POU_L1,Pouso Alegre,2026-12-02 06:00:00.000,1693,9.1 Oz Sleek
228,200,POU_L1,Pouso Alegre,2026-12-03 06:00:00.000,1585,9.1 Oz Sleek
229,200,POU_L1,Pouso Alegre,2026-12-04 06:00:00.000,1632,9.1 Oz Sleek
230,200,POU_L1,Pouso Alegre,2026-12-05 06:00:00.000,1548,9.1 Oz Sleek
231,200,POU_L1,Pouso Alegre,2026-12-06 06:00:00.000,1703,9.1 Oz Sleek
232,200,POU_L1,Pouso Alegre,2026-12-07 06:00:00.000,1610,9.1 Oz Sleek
233,200,POU_L1,Pouso Alegre,2026-12-08 06:00:00.000,1590,9.1 Oz Sleek
234,200,POU_L1,Pouso Alegre,2026-12-09 06:00:00.000,1499,9.1 Oz Sleek
235,200,POU_L1,Pouso Alegre,2026-12-10 06:00:00.000,1686,9.1 Oz Sleek
236,200,POU_L1,Pouso Alegre,2026-12-11 06:00:00.000,1747,9.1 Oz Sleek
237,200,POU_L1,Pouso Alegre,2026-12-12 06:00:00.000,1681,9.1 Oz Sleek
238,200,POU_L1,Pouso Alegre,2026-12-13 06:00:00.000,1642,9.1 Oz Sleek
239,200,POU_L1,Pouso Alegre,2026-12-14 06:00:00.000,1487,9.1 Oz Sleek
240,200,POU_L1,Pouso Alegre,2026-12-15 06:00:00.000,1559,9.1 Oz Sleek
241,200,POU_L2,Pouso Alegre,2026-12-01 06:00:00.000,1620,9.1 Oz Sleek
242,200,POU_L2,Pouso Alegre,2026-12-02 06:00:00.000,1563,9.1 Oz Sleek
243,200,POU_L2,Pouso Alegre,2026-12-03 06:00:00.000,1572,9.1 Oz Sleek
244,200,POU_L2,Pouso Alegre,2026-12-04 06:00:00.000,1675,9.1 Oz Sleek
245,200,POU_L2,Pouso Alegre,2026-12-05 06:00:00.000,1458,9.1 Oz Sleek
246,200,POU_L2,Pouso Alegre,2026-12-06 06:00:00.000,1556,9.1 Oz Sleek
247,200,POU_L2,Pouso Alegre,2026-12-07 06:00:00.000,1562,9.1 Oz Sleek
248,200,POU_L2,Pouso Alegre,2026-12-08 06:00:00.000,1649,9.1 Oz Sleek
249,200,POU_L2,Pouso Alegre,2026-12-09 06:00:00.000,1566,9.1 Oz Sleek
250,200,POU_L2,Pouso Alegre,2026-12-10 06:00:00.000,1606,9.1 Oz Sleek
251,200,POU_L2,Pouso Alegre,2026-12-11 06:00:00.000,1607,9.1 Oz Sleek
252,200,POU_L2,Pouso Alegre,2026-12-12 06:00:00.000,1499,9.1 Oz Sleek
253,200,POU_L2,Pouso Alegre,2026-12-13 06:00:00.000,1618,9.1 Oz Sleek
254,200,POU_L2,Pouso Alegre,2026-12-14 06:00:00.000,1510,9.1 Oz Sleek
255,200,POU_L2,Pouso Alegre,2026-12-15 06:00:00.000,1532,9.1 Oz Sleek
256,200,POU_L3,Pouso Alegre,2026-12-01 06:00:00.000,1612,9.1 Oz Sleek
257,200,POU_L3,Pouso Alegre,2026-12-02 06:00:00.000,1554,9.1 Oz Sleek
258,200,POU_L3,Pouso Alegre,2026-12-03 06:00:00.000,1705,9.1 Oz Sleek
259,200,POU_L3,Pouso Alegre,2026-12-04 06:00:00.000,1543,9.1 Oz Sleek
260,200,POU_L3,Pouso Alegre,2026-12-05 06:00:00.000,1528,9.1 Oz Sleek
261,200,POU_L3,Pouso Alegre,2026-12-06 06:00:00.000,1721,9.1 Oz Sleek
262,200,POU_L3,Pouso Alegre,2026-12-07 06:00:00.000,1639,9.1 Oz Sleek
263,200,POU_L3,Pouso Alegre,2026-12-08 06:00:00.000,1499,9.1 Oz Sleek
264,200,POU_L3,Pouso Alegre,2026-12-09 06:00:00.000,1751,9.1 Oz Sleek
265,200,POU_L3,Pouso Alegre,2026-12-10 06:00:00.000,1593,9.1 Oz Sleek
266,200,POU_L3,Pouso Alegre,2026-12-11 06:00:00.000,1552,9.1 Oz Sleek
267,200,POU_L3,Pouso Alegre,2026-12-12 06:00:00.000,1564,9.1 Oz Sleek
268,200,POU_L3,Pouso Alegre,2026-12-13 06:00:00.000,1745,9.1 Oz Sleek
269,200,POU_L3,Pouso Alegre,2026-12-14 06:00:00.000,1514,9.1 Oz Sleek
270,200,POU_L3,Pouso Alegre,2026-12-15 06:00:00.000,1679,9.1 Oz Sleek
271,200,GAM_L1,Gama,2026-12-01 06:00:00.000,1579,12 Oz Standard
272,200,GAM_L1,Gama,2026-12-02 06:00:00.000,1651,12 Oz Standard
273,200,GAM_L1,Gama,2026-12-03 06:00:00.000,1661,12 Oz Standard
274,200,GAM_L1,Gama,2026-12-04 06:00:00.000,1576,12 Oz Standard
275,200,GAM_L1,Gama,2026-12-05 06:00:00.000,1590,12 Oz Standard
276,200,GAM_L1,Gama,2026-12-06 06:00:00.000,1617,12 Oz Standard
277,200,GAM_L1,Gama,2026-12-07 06:00:00.000,1672,12 Oz Standard
278,200,GAM_L1,Gama,2026-12-08 06:00:00.000,1668,12 Oz Standard
279,200,GAM_L1,Gama,2026-12-09 06:00:00.000,1605,12 Oz Standard
280,200,GAM_L1,Gama,2026-12-10 06:00:00.000,1649,12 Oz Standard
281,200,GAM_L1,Gama,2026-12-11 06:00:00.000,1615,12 Oz Standard
282,200,GAM_L1,Gama,2026-12-12 06:00:00.000,1586,12 Oz Standard
283,200,GAM_L1,Gama,2026-12-13 06:00:00.000,1605,12 Oz Standard
284,200,GAM_L1,Gama,2026-12-14 06:00:00.000,1539,12 Oz Standard
285,200,GAM_L1,Gama,2026-12-15 06:00:00.000,1607,12 Oz Standard
286,200,GAM_L2,Gama,2026-12-01 06:00:00.000,1652,12 Oz Standard
287,200,GAM_L2,Gama,2026-12-02 06:00:00.000,1543,12 Oz Standard
288,200,GAM_L2,Gama,2026-12-03 06:00:00.000,1678,12 Oz Standard
289,200,GAM_L2,Gama,2026-12-04 06:00:00.000,1596,12 Oz Standard
290,200,GAM_L2,Gama,2026-12-05 06:00:00.000,1549,12 Oz Standard
291,200,GAM_L2,Gama,2026-12-06 06:00:00.000,1662,12 Oz Standard
292,200,GAM_L2,Gama,2026-12-07 06:00:00.000,1617,12 Oz Standard
293,200,GAM_L2,Gama,2026-12-08 06:00:00.000,1569,12 Oz Standard
294,200,GAM_L2,Gama,2026-12-09 06:00:00.000,1768,12 Oz Standard
295,200,GAM_L2,Gama,2026-12-10 06:00:00.000,1499,12 Oz Standard
296,200,GAM_L2,Gama,2026-12-11 06:00:00.000,1568,12 Oz Standard
297,200,GAM_L2,Gama,2026-12-12 06:00:00.000,1682,12 Oz Standard
298,200,GAM_L2,Gama,2026-12-13 06:00:00.000,1464,12 Oz Standard
299,200,GAM_L2,Gama,2026-12-14 06:00:00.000,1672,12 Oz Standard
300,200,GAM_L2,Gama,2026-12-15 06:00:00.000,1546,12 Oz Standard
301,200,GAM_L3,Gama,2026-12-01 06:00:00.000,1470,12 Oz Standard
302,200,GAM_L3,Gama,2026-12-02 06:00:00.000,1527,12 Oz Standard
303,200,GAM_L3,Gama,2026-12-03 06:00:00.000,1626,12 Oz Standard
304,200,GAM_L3,Gama,2026-12-04 06:00:00.000,1692,12 Oz Standard
305,200,GAM_L3,Gama,2026-12-05 06:00:00.000,1598,12 Oz Standard
306,200,GAM_L3,Gama,2026-12-06 06:00:00.000,1694,12 Oz Standard
307,200,GAM_L3,Gama,2026-12-07 06:00:00.000,1492,12 Oz Standard
308,200,GAM_L3,Gama,2026-12-08 06:00:00.000,1644,12 Oz Standard
309,200,GAM_L3,Gama,2026-12-09 06:00:00.000,1466,12 Oz Standard
