id,production_line,plant,product_id,production_cost,inventory_cost
59,JAC_L2,Jacarei,Maguary_Caju,9.42,0.3618
60,JAC_L2,Jacarei,Maguary_Maracuja,10.54,0.3192
61,JAC_L3,Jacarei,H2OH_Limao,11.64,0.3503
62,JAC_L3,Jacarei,Brahma_Lata,7.56,0.3641
63,JAC_L3,Jacarei,Schweppes_Citrus,12.26,0.34
64,JAC_L3,Jacarei,Sukita_Laranja,9.28,0.4139
65,JAC_L3,Jacarei,Del_Valle_Uva,9.03,0.3389
66,JAC_L3,Jacarei,Spaten_Lata,11.38,0.3331
67,JAC_L3,Jacarei,Heineken_Lata,9.94,0.3126
68,JAC_L3,Jacarei,Del_Valle_Laranja,11.58,0.3712
69,JAC_L3,Jacarei,Amstel_Lata,11.58,0.3613
70,JAC_L3,Jacarei,Pepsi,10.71,0.3234
71,JAC_L3,Jacarei,Coca_Cola,12.6,0.3718
72,JAC_L3,Jacarei,Stella_Artois_Pure_Gold,11.74,0.3269
73,JAC_L3,Jacarei,Itaipava_Lata,9.19,0.3516
74,JAC_L3,Jacarei,Fanta_Uva,12.46,0.2614
75,JAC_L3,Jacarei,Del_Valle_Pessego,10.57,0.3033
76,JAC_L3,Jacarei,Sprite_Zero,10.21,0.3668
77,JAC_L3,Jacarei,Skol_Lata,11.86,0.3298
78,JAC_L3,Jacarei,Guarana_Antarctica,7.43,0.4198
79,JAC_L3,Jacarei,Eisenbahn_Pilsen,10.43,0.3629
80,JAC_L3,Jacarei,Kuat,9.95,0.3829
81,JAC_L3,Jacarei,Pepsi_Black,10.57,0.3778
82,JAC_L3,Jacarei,Sprite,11.14,0.3412
83,JAC_L3,Jacarei,Coca_Cola_Zero,10.65,0.3218
84,JAC_L3,Jacarei,Itubaina,9.91,0.3224
85,JAC_L3,Jacarei,Guarana_Antarctica_Zero,9.67,0.2792
86,JAC_L3,Jacarei,Budweiser_Lata,10.02,0.3311
87,JAC_L3,Jacarei,Fanta_Laranja,11.03,0.3116
88,JAC_L3,Jacarei,Antarctica_Lata,7.58,0.3156
89,JAC_L3,Jacarei,Maguary_Caju,11.53,0.3591
90,JAC_L3,Jacarei,Maguary_Maracuja,10.56,0.4193
91,EXT_L1,Extrema,H2OH_Limao,9.19,0.2806
92,EXT_L1,Extrema,Brahma_Lata,10.44,0.3217
93,EXT_L1,Extrema,Schweppes_Citrus,8.29,0.3413
94,EXT_L1,Extrema,Sukita_Laranja,11.45,0.3704
95,EXT_L1,Extrema,Del_Valle_Uva,9.38,0.3706
96,EXT_L1,Extrema,Spaten_Lata,9.92,0.3124
97,EXT_L1,Extrema,Heineken_Lata,8.35,0.3351
98,EXT_L1,Extrema,Del_Valle_Laranja,11.43,0.3085
99,EXT_L1,Extrema,Amstel_Lata,10.77,0.3201
100,EXT_L1,Extrema,Pepsi,9.99,0.3042
101,EXT_L1,Extrema,Coca_Cola,11.3,0.3236
102,EXT_L1,Extrema,Stella_Artois_Pure_Gold,11.2,0.3685
103,EXT_L1,Extrema,Itaipava_Lata,9.46,0.4072
104,EXT_L1,Extrema,Fanta_Uva,9.56,0.3313
105,EXT_L1,Extrema,Del_Valle_Pessego,11.9,0.3496
106,EXT_L1,Extrema,Sprite_Zero,11.91,0.341
107,EXT_L1,Extrema,Skol_Lata,10.38,0.4263
108,EXT_L1,Extrema,Guarana_Antarctica,12.74,0.3777
109,EXT_L1,Extrema,Eisenbahn_Pilsen,10.07,0.3081
110,EXT_L1,Extrema,Kuat,10.65,0.3593
111,EXT_L1,Extrema,Pepsi_Black,9.92,0.3573
112,EXT_L1,Extrema,Sprite,8.63,0.3608
113,EXT_L1,Extrema,Coca_Cola_Zero,12.6,0.306
114,EXT_L1,Extrema,Itubaina,12.82,0.3635
115,EXT_L1,Extrema,Guarana_Antarctica_Zero,11.62,0.3486
116,EXT_L1,Extrema,Budweiser_Lata,10.32,0.3189
117,EXT_L1,Extrema,Fanta_Laranja,10.64,0.3209
118,EXT_L1,Extrema,Antarctica_Lata,8.26,0.2995
119,EXT_L1,Extrema,Maguary_Caju,10.69,0.3237
120,EXT_L1,Extrema,Maguary_Maracuja,8.75,0.4257
121,EXT_L2,Extrema,H2OH_Limao,12.25,0.3698
122,EXT_L2,Extrema,Brahma_Lata,11.09,0.4203
123,EXT_L2,Extrema,Schweppes_Citrus,8.62,0.3717
124,EXT_L2,Extrema,Sukita_Laranja,10.1,0.3102
125,EXT_L2,Extrema,Del_Valle_Uva,10.92,0.3975
126,EXT_L2,Extrema,Spaten_Lata,10.35,0.3036
127,EXT_L2,Extrema,Heineken_Lata,11.2,0.4031
128,EXT_L2,Extrema,Del_Valle_Laranja,8.99,0.3703
129,EXT_L2,Extrema,Amstel_Lata,9.49,0.3164
130,EXT_L2,Extrema,Pepsi,10.16,0.328
131,EXT_L2,Extrema,Coca_Cola,10.85,0.4216
132,EXT_L2,Extrema,Stella_Artois_Pure_Gold,9.56,0.3587
133,EXT_L2,Extrema,Itaipava_Lata,9.6,0.3434
134,EXT_L2,Extrema,Fanta_Uva,8.86,0.3356
135,EXT_L2,Extrema,Del_Valle_Pessego,10.91,0.3647
136,EXT_L2,Extrema,Sprite_Zero,9.21,0.3511
137,EXT_L2,Extrema,Skol_Lata,11.78,0.3623
138,EXT_L2,Extrema,Guarana_Antarctica,11.56,0.3815
139,EXT_L2,Extrema,Eisenbahn_Pilsen,10.56,0.3457
140,EXT_L2,Extrema,Kuat,10.78,0.4264
141,EXT_L2,Extrema,Pepsi_Black,11.52,0.3348
142,EXT_L2,Extrema,Sprite,10.62,0.3429
143,EXT_L2,Extrema,Coca_Cola_Zero,10.41,0.3757
144,EXT_L2,Extrema,Itubaina,9.88,0.4021
145,EXT_L2,Extrema,Guarana_Antarctica_Zero,11.0,0.2934
146,EXT_L2,Extrema,Budweiser_Lata,10.46,0.2984
147,EXT_L2,Extrema,Fanta_Laranja,8.11,0.3345
148,EXT_L2,Extrema,Antarctica_Lata,9.79,0.3427
149,EXT_L2,Extrema,Maguary_Caju,10.34,0.3694
150,EXT_L2,Extrema,Maguary_Maracuja,10.72,0.3269
151,EXT_L3,Extrema,H2OH_Limao,11.99,0.3626
152,EXT_L3,Extrema,Brahma_Lata,8.71,0.3511
153,EXT_L3,Extrema,Schweppes_Citrus,12.31,0.4208
154,EXT_L3,Extrema,Sukita_Laranja,9.65,0.4132
155,EXT_L3,Extrema,Del_Valle_Uva,11.62,0.3041
156,EXT_L3,Extrema,Spaten_Lata,11.68,0.3316
157,EXT_L3,Extrema,Heineken_Lata,11.89,0.3275
158,EXT_L3,Extrema,Del_Valle_Laranja,10.11,0.361
159,EXT_L3,Extrema,Amstel_Lata,9.32,0.362
160,EXT_L3,Extrema,Pepsi,9.78,0.3973
161,EXT_L3,Extrema,Coca_Cola,12.96,0.3331
162,EXT_L3,Extrema,Stella_Artois_Pure_Gold,9.25,0.4024
163,EXT_L3,Extrema,Itaipava_Lata,10.93,0.35
164,EXT_L3,Extrema,Fanta_Uva,10.01,0.4034
165,EXT_L3,Extrema,Del_Valle_Pessego,10.65,0.3801
166,EXT_L3,Extrema,Sprite_Zero,8.47,0.3653
167,EXT_L3,Extrema,Skol_Lata,10.96,0.3493
168,EXT_L3,Extrema,Guarana_Antarctica,11.28,0.3551
169,EXT_L3,Extrema,Eisenbahn_Pilsen,9.45,0.3552
170,EXT_L3,Extrema,Kuat,9.73,0.375
171,EXT_L3,Extrema,Pepsi_Black,10.59,0.321
172,EXT_L3,Extrema,Sprite,10.68,0.3395
173,EXT_L3,Extrema,Coca_Cola_Zero,10.06,0.331
174,EXT_L3,Extrema,Itubaina,8.35,0.4184
175,EXT_L3,Extrema,Guarana_Antarctica_Zero,10.11,0.3529
176,EXT_L3,Extrema,Budweiser_Lata,10.29,0.4018
177,EXT_L3,Extrema,Fanta_Laranja,9.69,0.278
178,EXT_L3,Extrema,Antarctica_Lata,10.31,0.3826
179,EXT_L3,Extrema,Maguary_Caju,8.68,0.334
180,EXT_L3,Extrema,Maguary_Maracuja,10.95,0.3033
181,TRE_L1,Tres Rios,H2OH_Limao,9.71,0.3696
182,TRE_L1,Tres Rios,Brahma_Lata,11.08,0.4269
183,TRE_L1,Tres Rios,Schweppes_Citrus,11.05,0.3468
184,TRE_L1,Tres Rios,Sukita_Laranja,8.53,0.3712
185,TRE_L1,Tres Rios,Del_Valle_Uva,11.94,0.279
186,TRE_L1,Tres Rios,Spaten_Lata,9.18,0.3227
187,TRE_L1,Tres Rios,Heineken_Lata,10.21,0.3395
188,TRE_L1,Tres Rios,Del_Valle_Laranja,9.01,0.3075
189,TRE_L1,Tres Rios,Amstel_Lata,12.12,0.3525
190,TRE_L1,Tres Rios,Pepsi,10.94,0.2832
191,TRE_L1,Tres Rios,Coca_Cola,10.98,0.313
192,TRE_L1,Tres Rios,Stella_Artois_Pure_Gold,12.84,0.3571
193,TRE_L1,Tres Rios,Itaipava_Lata,10.87,0.3054
194,TRE_L1,Tres Rios,Fanta_Uva,11.19,0.354
195,TRE_L1,Tres Rios,Del_Valle_Pessego,9.73,0.3286
196,TRE_L1,Tres Rios,Sprite_Zero,10.72,0.3583
197,TRE_L1,Tres Rios,Skol_Lata,10.59,0.327
198,TRE_L1,Tres Rios,Guarana_Antarctica,10.81,0.3737
199,TRE_L1,Tres Rios,Eisenbahn_Pilsen,10.13,0.3158
200,TRE_L1,Tres Rios,Kuat,12.13,0.2975
201,TRE_L1,Tres Rios,Pepsi_Black,9.68,0.3434
202,TRE_L1,Tres Rios,Sprite,13.17,0.3231
203,TRE_L1,Tres Rios,Coca_Cola_Zero,13.0,0.3231
204,TRE_L1,Tres Rios,Itubaina,10.68,0.34
205,TRE_L1,Tres Rios,Guarana_Antarctica_Zero,11.56,0.384
206,TRE_L1,Tres Rios,Budweiser_Lata,11.5,0.3439
207,TRE_L1,Tres Rios,Fanta_Laranja,9.43,0.3528
208,TRE_L1,Tres Rios,Antarctica_Lata,9.56,0.3427
209,TRE_L1,Tres Rios,Maguary_Caju,9.98,0.3423
210,TRE_L1,Tres Rios,Maguary_Maracuja,8.54,0.333
211,TRE_L2,Tres Rios,H2OH_Limao,9.99,0.2823
212,TRE_L2,Tres Rios,Brahma_Lata,10.38,0.3847
213,TRE_L2,Tres Rios,Schweppes_Citrus,12.24,0.3187
214,TRE_L2,Tres Rios,Sukita_Laranja,12.5,0.402
215,TRE_L2,Tres Rios,Del_Valle_Uva,13.73,0.3445
216,TRE_L2,Tres Rios,Spaten_Lata,9.79,0.3273
217,TRE_L2,Tres Rios,Heineken_Lata,11.7,0.2836
218,TRE_L2,Tres Rios,Del_Valle_Laranja,10.34,0.3382
219,TRE_L2,Tres Rios,Amstel_Lata,11.65,0.3436
220,TRE_L2,Tres Rios,Pepsi,10.04,0.3745
221,TRE_L2,Tres Rios,Coca_Cola,9.79,0.4428
222,TRE_L2,Tres Rios,Stella_Artois_Pure_Gold,11.78,0.3453
223,TRE_L2,Tres Rios,Itaipava_Lata,10.58,0.3657
224,TRE_L2,Tres Rios,Fanta_Uva,9.25,0.323
225,TRE_L2,Tres Rios,Del_Valle_Pessego,11.08,0.4026
226,TRE_L2,Tres Rios,Sprite_Zero,10.32,0.3512
227,TRE_L2,Tres Rios,Skol_Lata,10.89,0.3877
228,TRE_L2,Tres Rios,Guarana_Antarctica,9.41,0.4122
229,TRE_L2,Tres Rios,Eisenbahn_Pilsen,10.05,0.4398
230,TRE_L2,Tres Rios,Kuat,8.9,0.3816
231,TRE_L2,Tres Rios,Pepsi_Black,10.41,0.2579
232,TRE_L2,Tres Rios,Sprite,11.3,0.4379
233,TRE_L2,Tres Rios,Coca_Cola_Zero,11.76,0.3042
234,TRE_L2,Tres Rios,Itubaina,9.07,0.3496
235,TRE_L2,Tres Rios,Guarana_Antarctica_Zero,11.62,0.3333
236,TRE_L2,Tres Rios,Budweiser_Lata,10.39,0.3544
237,TRE_L2,Tres Rios,Fanta_Laranja,12.72,0.3618
238,TRE_L2,Tres Rios,Antarctica_Lata,9.04,0.3639
239,TRE_L2,Tres Rios,Maguary_Caju,9.63,0.3004
240,TRE_L2,Tres Rios,Maguary_Maracuja,9.18,0.3473
241,TRE_L3,Tres Rios,H2OH_Limao,10.41,0.3625
242,TRE_L3,Tres Rios,Brahma_Lata,10.91,0.37
243,TRE_L3,Tres Rios,Schweppes_Citrus,9.0,0.3224
244,TRE_L3,Tres Rios,Sukita_Laranja,10.99,0.3322
245,TRE_L3,Tres Rios,Del_Valle_Uva,9.11,0.3067
246,TRE_L3,Tres Rios,Spaten_Lata,11.38,0.3469
247,TRE_L3,Tres Rios,Heineken_Lata,9.46,0.324
248,TRE_L3,Tres Rios,Del_Valle_Laranja,10.32,0.3559
249,TRE_L3,Tres Rios,Amstel_Lata,10.47,0.2709
250,TRE_L3,Tres Rios,Pepsi,9.62,0.3547
251,TRE_L3,Tres Rios,Coca_Cola,8.53,0.3941
252,TRE_L3,Tres Rios,Stella_Artois_Pure_Gold,8.26,0.3522
253,TRE_L3,Tres Rios,Itaipava_Lata,8.68,0.2684
254,TRE_L3,Tres Rios,Fanta_Uva,10.5,0.3574
255,TRE_L3,Tres Rios,Del_Valle_Pessego,7.95,0.3671
256,TRE_L3,Tres Rios,Sprite_Zero,10.92,0.3767
257,TRE_L3,Tres Rios,Skol_Lata,10.23,0.3368
258,TRE_L3,Tres Rios,Guarana_Antarctica,11.38,0.3722
259,TRE_L3,Tres Rios,Eisenbahn_Pilsen,8.07,0.3453
260,TRE_L3,Tres Rios,Kuat,9.11,0.3143
261,TRE_L3,Tres Rios,Pepsi_Black,7.81,0.3461
262,TRE_L3,Tres Rios,Sprite,9.89,0.4157
263,TRE_L3,Tres Rios,Coca_Cola_Zero,11.28,0.3917
264,TRE_L3,Tres Rios,Itubaina,11.09,0.3105
265,TRE_L3,Tres Rios,Guarana_Antarctica_Zero,10.38,0.2787
266,TRE_L3,Tres Rios,Budweiser_Lata,11.2,0.3747
267,TRE_L3,Tres Rios,Fanta_Laranja,11.41,0.3737
268,TRE_L3,Tres Rios,Antarctica_Lata,8.56,0.3541
269,TRE_L3,Tres Rios,Maguary_Caju,13.15,0.2708
270,TRE_L3,Tres Rios,Maguary_Maracuja,12.48,0.3739
271,ALA_L1,Alagoinhas,H2OH_Limao,8.5,0.3316
272,ALA_L1,Alagoinhas,Brahma_Lata,9.63,0.3622
273,ALA_L1,Alagoinhas,Schweppes_Citrus,10.01,0.3505
274,ALA_L1,Alagoinhas,Sukita_Laranja,11.99,0.3422
275,ALA_L1,Alagoinhas,Del_Valle_Uva,10.97,0.3438
276,ALA_L1,Alagoinhas,Spaten_Lata,9.42,0.3405
277,ALA_L1,Alagoinhas,Heineken_Lata,10.52,0.3826
278,ALA_L1,Alagoinhas,Del_Valle_Laranja,9.81,0.3268
279,ALA_L1,Alagoinhas,Amstel_Lata,10.38,0.353
280,ALA_L1,Alagoinhas,Pepsi,9.41,0.3998
281,ALA_L1,Alagoinhas,Coca_Cola,11.99,0.3671
282,ALA_L1,Alagoinhas,Stella_Artois_Pure_Gold,10.68,0.3458
283,ALA_L1,Alagoinhas,Itaipava_Lata,8.62,0.3566
284,ALA_L1,Alagoinhas,Fanta_Uva,10.79,0.2988
285,ALA_L1,Alagoinhas,Del_Valle_Pessego,8.79,0.3806
286,ALA_L1,Alagoinhas,Sprite_Zero,10.94,0.331
287,ALA_L1,Alagoinhas,Skol_Lata,9.67,0.3153
288,ALA_L1,Alagoinhas,Guarana_Antarctica,8.7,0.3355
289,ALA_L1,Alagoinhas,Eisenbahn_Pilsen,10.88,0.3005
290,ALA_L1,Alagoinhas,Kuat,10.58,0.3328
291,ALA_L1,Alagoinhas,Pepsi_Black,11.88,0.3029
292,ALA_L1,Alagoinhas,Sprite,11.89,0.4446
293,ALA_L1,Alagoinhas,Coca_Cola_Zero,8.46,0.3236
294,ALA_L1,Alagoinhas,Itubaina,8.89,0.3653
295,ALA_L1,Alagoinhas,Guarana_Antarctica_Zero,8.84,0.3661
296,ALA_L1,Alagoinhas,Budweiser_Lata,12.58,0.3313
297,ALA_L1,Alagoinhas,Fanta_Laranja,10.58,0.3606
298,ALA_L1,Alagoinhas,Antarctica_Lata,8.89,0.2929
299,ALA_L1,Alagoinhas,Maguary_Caju,12.4,0.3261
300,ALA_L1,Alagoinhas,Maguary_Maracuja,9.42,0.3877
301,ALA_L2,Alagoinhas,H2OH_Limao,10.54,0.3801
302,ALA_L2,Alagoinhas,Brahma_Lata,10.79,0.3851
303,ALA_L2,Alagoinhas,Schweppes_Citrus,10.83,0.3622
304,ALA_L2,Alagoinhas,Sukita_Laranja,10.38,0.2482
305,ALA_L2,Alagoinhas,Del_Valle_Uva,9.57,0.3985
306,ALA_L2,Alagoinhas,Spaten_Lata,12.7,0.2906
307,ALA_L2,Alagoinhas,Heineken_Lata,11.22,0.2746
308,ALA_L2,Alagoinhas,Del_Valle_Laranja,11.65,0.3187
309,ALA_L2,Alagoinhas,Amstel_Lata,9.0,0.3035
310,ALA_L2,Alagoinhas,Pepsi,8.41,0.3483
311,ALA_L2,Alagoinhas,Coca_Cola,11.21,0.3905
312,ALA_L2,Alagoinhas,Stella_Artois_Pure_Gold,10.47,0.2745
313,ALA_L2,Alagoinhas,Itaipava_Lata,10.08,0.2892
314,ALA_L2,Alagoinhas,Fanta_Uva,10.62,0.2885
315,ALA_L2,Alagoinhas,Del_Valle_Pessego,10.77,0.3299
316,ALA_L2,Alagoinhas,Sprite_Zero,12.29,0.2581
317,ALA_L2,Alagoinhas,Skol_Lata,9.72,0.3528
318,ALA_L2,Alagoinhas,Guarana_Antarctica,10.56,0.2569
319,ALA_L2,Alagoinhas,Eisenbahn_Pilsen,7.74,0.2719
320,ALA_L2,Alagoinhas,Kuat,10.47,0.3137
321,ALA_L2,Alagoinhas,Pepsi_Black,10.31,0.3561
322,ALA_L2,Alagoinhas,Sprite,12.08,0.3135
323,ALA_L2,Alagoinhas,Coca_Cola_Zero,10.64,0.3514
324,ALA_L2,Alagoinhas,Itubaina,8.09,0.3679
325,ALA_L2,Alagoinhas,Guarana_Antarctica_Zero,12.38,0.3243
326,ALA_L2,Alagoinhas,Budweiser_Lata,11.79,0.3887
327,ALA_L2,Alagoinhas,Fanta_Laranja,9.07,0.3644
328,ALA_L2,Alagoinhas,Antarctica_Lata,10.61,0.3358
329,ALA_L2,Alagoinhas,Maguary_Caju,9.08,0.3945
330,ALA_L2,Alagoinhas,Maguary_Maracuja,10.19,0.3532
331,ALA_L3,Alagoinhas,H2OH_Limao,11.26,0.3698
332,ALA_L3,Alagoinhas,Brahma_Lata,9.17,0.3261
333,ALA_L3,Alagoinhas,Schweppes_Citrus,10.17,0.3194
334,ALA_L3,Alagoinhas,Sukita_Laranja,11.61,0.3828
335,ALA_L3,Alagoinhas,Del_Valle_Uva,11.01,0.3901
336,ALA_L3,Alagoinhas,Spaten_Lata,9.04,0.3627
337,ALA_L3,Alagoinhas,Heineken_Lata,9.52,0.4047
338,ALA_L3,Alagoinhas,Del_Valle_Laranja,11.71,0.3437
339,ALA_L3,Alagoinhas,Amstel_Lata,10.27,0.374
340,ALA_L3,Alagoinhas,Pepsi,9.78,0.3896
341,ALA_L3,Alagoinhas,Coca_Cola,8.68,0.4035
342,ALA_L3,Alagoinhas,Stella_Artois_Pure_Gold,9.33,0.374
343,ALA_L3,Alagoinhas,Itaipava_Lata,10.21,0.3648
344,ALA_L3,Alagoinhas,Fanta_Uva,8.58,0.3756
345,ALA_L3,Alagoinhas,Del_Valle_Pessego,11.29,0.3296
346,ALA_L3,Alagoinhas,Sprite_Zero,11.53,0.3284
347,ALA_L3,Alagoinhas,Skol_Lata,11.53,0.3674
348,ALA_L3,Alagoinhas,Guarana_Antarctica,9.94,0.4085
349,ALA_L3,Alagoinhas,Eisenbahn_Pilsen,10.85,0.3137
350,ALA_L3,Alagoinhas,Kuat,10.41,0.3545
351,ALA_L3,Alagoinhas,Pepsi_Black,12.25,0.2696
352,ALA_L3,Alagoinhas,Sprite,10.09,0.3776
353,ALA_L3,Alagoinhas,Coca_Cola_Zero,9.51,0.3057
354,ALA_L3,Alagoinhas,Itubaina,11.49,0.318
355,ALA_L3,Alagoinhas,Guarana_Antarctica_Zero,12.28,0.2829
356,ALA_L3,Alagoinhas,Budweiser_Lata,12.16,0.4123
357,ALA_L3,Alagoinhas,Fanta_Laranja,11.12,0.3733
358,ALA_L3,Alagoinhas,Antarctica_Lata,10.68,0.3012
359,ALA_L3,Alagoinhas,Maguary_Caju,9.54,0.3623
360,ALA_L3,Alagoinhas,Maguary_Maracuja,11.48,0.3947
361,FRU_L1,Frutal,H2OH_Limao,12.17,0.2946
362,FRU_L1,Frutal,Brahma_Lata,11.33,0.3607
363,FRU_L1,Frutal,Schweppes_Citrus,10.03,0.3593
364,FRU_L1,Frutal,Sukita_Laranja,12.96,0.3662
365,FRU_L1,Frutal,Del_Valle_Uva,9.9,0.3902
366,FRU_L1,Frutal,Spaten_Lata,11.25,0.4395
367,FRU_L1,Frutal,Heineken_Lata,11.09,0.3046
368,FRU_L1,Frutal,Del_Valle_Laranja,10.27,0.4045
369,FRU_L1,Frutal,Amstel_Lata,8.75,0.3557
370,FRU_L1,Frutal,Pepsi,8.36,0.3267
371,FRU_L1,Frutal,Coca_Cola,12.04,0.3502
372,FRU_L1,Frutal,Stella_Artois_Pure_Gold,11.02,0.3212
373,FRU_L1,Frutal,Itaipava_Lata,10.66,0.3625
374,FRU_L1,Frutal,Fanta_Uva,11.28,0.3835
375,FRU_L1,Frutal,Del_Valle_Pessego,9.54,0.3519
376,FRU_L1,Frutal,Sprite_Zero,11.73,0.2754
377,FRU_L1,Frutal,Skol_Lata,8.84,0.3661
378,FRU_L1,Frutal,Guarana_Antarctica,10.73,0.381
379,FRU_L1,Frutal,Eisenbahn_Pilsen,9.95,0.3978
380,FRU_L1,Frutal,Kuat,10.36,0.2891
381,FRU_L1,Frutal,Pepsi_Black,10.77,0.3236
382,FRU_L1,Frutal,Sprite,9.81,0.336
383,FRU_L1,Frutal,Coca_Cola_Zero,12.07,0.2723
384,FRU_L1,Frutal,Itubaina,10.38,0.2967
385,FRU_L1,Frutal,Guarana_Antarctica_Zero,8.71,0.3654
386,FRU_L1,Frutal,Budweiser_Lata,10.91,0.4144
387,FRU_L1,Frutal,Fanta_Laranja,10.03,0.3579
388,FRU_L1,Frutal,Antarctica_Lata,11.95,0.4231
389,FRU_L1,Frutal,Maguary_Caju,11.01,0.4278
390,FRU_L1,Frutal,Maguary_Maracuja,11.14,0.386
391,FRU_L2,Frutal,H2OH_Limao,11.0,0.375
392,FRU_L2,Frutal,Brahma_Lata,10.51,0.354
393,FRU_L2,Frutal,Schweppes_Citrus,13.0,0.4109
394,FRU_L2,Frutal,Sukita_Laranja,10.52,0.3517
395,FRU_L2,Frutal,Del_Valle_Uva,8.55,0.2946
396,FRU_L2,Frutal,Spaten_Lata,11.28,0.3721
397,FRU_L2,Frutal,Heineken_Lata,10.58,0.3732
398,FRU_L2,Frutal,Del_Valle_Laranja,9.17,0.3503
399,FRU_L2,Frutal,Amstel_Lata,9.58,0.3603
400,FRU_L2,Frutal,Pepsi,8.98,0.3783
401,FRU_L2,Frutal,Coca_Cola,10.31,0.2827
402,FRU_L2,Frutal,Stella_Artois_Pure_Gold,12.15,0.3612
403,FRU_L2,Frutal,Itaipava_Lata,9.83,0.3174
404,FRU_L2,Frutal,Fanta_Uva,10.16,0.3304
405,FRU_L2,Frutal,Del_Valle_Pessego,11.26,0.3061
406,FRU_L2,Frutal,Sprite_Zero,12.11,0.3574
407,FRU_L2,Frutal,Skol_Lata,10.41,0.3921
408,FRU_L2,Frutal,Guarana_Antarctica,8.17,0.4582
409,FRU_L2,Frutal,Eisenbahn_Pilsen,8.8,0.2675
